## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 643143615.8964233}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8331e+00   1.0395e+00   4.1326e-02   3.7056e-03   3.0159e+04   2.8962e+04   1.7729e+05
  3.5313e+00   3.5695e+00   1.2706e+00   3.3388e-02   2.9725e-03   4.6512e+04   4.5009e+04   2.7440e+05
  4.4457e+00   4.4912e+00   1.5002e+00   1.6394e-02   2.3758e-03   7.1612e+04   7.0457e+04   4.2631e+05
  5.5968e+00   5.6554e+00   1.7307e+00   1.9468e-02   1.9019e-03   1.1209e+05   1.0995e+05   6.6524e+05
  7.0460e+00   7.1197e+00   1.9610e+00   2.3421e-02   1.5237e-03   1.7531e+05   1.7130e+05   1.0346e+06
  8.8703e+00   8.9639e+00   2.1913e+00   1.7095e-02   1.2155e-03   2.7379e+05   2.6919e+05   1.6202e+06
  1.1167e+01   1.1284e+01   2.4215e+00   1.7143e-02   9.6858e-04   4.3119e+05   4.2392e+05   2.5535e+06
  1.4059e+01   1.4202e+01   2.6515e+00   7.4849e-03   7.7625e-04   6.6496e+05   6.6002e+05   3.9478e+06
  1.7699e+01   1.7884e+01   2.8820e+00   5.4255e-04   6.2211e-04   1.0282e+06   1.0276e+06   6.1115e+06
  2.2281e+01   2.2510e+01   3.1120e+00   6.0721e-04   4.9875e-04   1.5997e+06   1.5988e+06   9.5304e+06
  2.8050e+01   2.8345e+01   3.3425e+00  -3.4582e-03   4.0123e-04   2.4618e+06   2.4704e+06   1.4724e+07
  3.5313e+01   3.5671e+01   3.5724e+00  -5.1878e-03   3.2330e-04   3.7852e+06   3.8050e+06   2.2625e+07
  4.4457e+01   4.4911e+01   3.8027e+00  -4.9195e-03   2.6133e-04   5.7949e+06   5.8235e+06   3.4648e+07
  5.5968e+01   5.6545e+01   4.0330e+00  -6.4651e-03   2.1126e-04   8.8532e+06   8.9108e+06   5.2976e+07
  7.0460e+01   7.1198e+01   4.2635e+00  -1.0236e-02   1.7003e-04   1.3616e+07   1.3757e+07   8.2012e+07
  8.8703e+01   8.9689e+01   4.4944e+00  -1.2278e-02   1.3512e-04   2.1515e+07   2.1782e+07   1.2985e+08
  1.1167e+02   1.1292e+02   4.7247e+00  -1.3218e-02   1.0669e-04   3.4479e+07   3.4940e+07   2.0817e+08
  1.4059e+02   1.4202e+02   4.9540e+00  -4.2710e-03   8.5702e-05   5.3916e+07   5.4147e+07   3.2277e+08
  1.7699e+02   1.7869e+02   5.1837e+00   2.8300e-03   7.0253e-05   8.0808e+07   8.0580e+07   4.8113e+08
  2.2281e+02   2.2473e+02   5.4129e+00   2.5302e-03   5.8626e-05   1.1601e+08   1.1571e+08   6.9085e+08
