## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8265e+00   1.0371e+00   1.4188e-04  -4.0534e-04   5.3272e-04   1.1634e+05   1.1634e+05
  3.5313e+00   3.5597e+00   1.2678e+00  -3.2332e-04  -1.6276e-04   4.5038e-04   1.6277e+05   1.6277e+05
  4.4457e+00   4.4780e+00   1.4973e+00  -8.2166e-04  -8.1581e-04   3.8822e-04   2.1907e+05   2.1907e+05
  5.5968e+00   5.6364e+00   1.7273e+00  -4.9223e-04  -8.3214e-04   3.4016e-04   2.8534e+05   2.8534e+05
  7.0460e+00   7.1044e+00   1.9588e+00  -5.8894e-04  -3.6909e-04   2.9489e-04   3.7968e+05   3.7968e+05
  8.8703e+00   8.9686e+00   2.1918e+00   1.4958e-04  -5.7674e-04   2.4223e-04   5.6271e+05   5.6271e+05
  1.1167e+01   1.1260e+01   2.4193e+00   3.7236e-04  -2.2490e-04   1.9442e-04   8.7345e+05   8.7345e+05
  1.4059e+01   1.4150e+01   2.6478e+00   2.6895e-05  -4.9304e-04   1.6958e-04   1.1482e+06   1.1482e+06
  1.7699e+01   1.7859e+01   2.8805e+00   6.4503e-04  -5.6541e-04   1.5068e-04   1.4542e+06   1.4542e+06
  2.2281e+01   2.2410e+01   3.1075e+00   1.0418e-03  -1.1655e-03   1.2683e-04   2.0525e+06   2.0525e+06
  2.8050e+01   2.8318e+01   3.3414e+00   1.0868e-03  -3.9704e-04   1.1585e-04   2.4600e+06   2.4600e+06
  3.5313e+01   3.5638e+01   3.5714e+00   9.9760e-04   4.1372e-04   9.5921e-05   3.5884e+06   3.5884e+06
  4.4457e+01   4.4918e+01   3.8028e+00   4.1869e-04   2.0944e-04   7.7992e-05   5.4279e+06   5.4279e+06
  5.5968e+01   5.6611e+01   4.0342e+00   1.0674e-03   2.6989e-04   5.8903e-05   9.5160e+06   9.5160e+06
  7.0460e+01   7.1394e+01   4.2662e+00   1.0870e-03   6.7460e-04   4.5202e-05   1.6159e+07   1.6159e+07
  8.8703e+01   8.9479e+01   4.4920e+00   6.7483e-04   1.1972e-04   3.5523e-05   2.6165e+07   2.6165e+07
  1.1167e+02   1.1317e+02   4.7268e+00   1.1810e-03  -4.7856e-05   2.8554e-05   4.0496e+07   4.0496e+07
  1.4059e+02   1.4287e+02   4.9600e+00   1.3763e-03   1.7324e-04   1.9791e-05   8.4293e+07   8.4293e+07
  1.7699e+02   1.7948e+02   5.1881e+00   6.7835e-04   9.6579e-05   1.4218e-05   1.6334e+08   1.6334e+08
  2.2281e+02   2.2564e+02   5.4169e+00   4.8922e-04  -1.4768e-04   1.0337e-05   3.0899e+08   3.0899e+08
