## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8334e+00   1.0396e+00  -9.8470e-05  -1.2545e-04   1.7827e-04   1.0562e+06   1.0562e+06
  3.5313e+00   3.5685e+00   1.2702e+00   7.1669e-05   5.6869e-06   1.4287e-04   1.6443e+06   1.6443e+06
  4.4457e+00   4.4922e+00   1.5004e+00   3.9755e-05   6.9238e-05   1.1461e-04   2.5555e+06   2.5555e+06
  5.5968e+00   5.6556e+00   1.7307e+00   1.5389e-04   6.3398e-05   9.1859e-05   3.9778e+06   3.9778e+06
  7.0460e+00   7.1204e+00   1.9610e+00  -4.1751e-05   2.4609e-05   7.3496e-05   6.2139e+06   6.2139e+06
  8.8703e+00   8.9671e+00   2.1916e+00   2.9492e-05   1.5824e-05   5.8671e-05   9.7510e+06   9.7510e+06
  1.1167e+01   1.1285e+01   2.4215e+00  -1.2179e-04   2.9092e-05   4.6666e-05   1.5413e+07   1.5413e+07
  1.4059e+01   1.4206e+01   2.6517e+00  -1.0156e-04   3.2382e-05   3.7351e-05   2.4060e+07   2.4060e+07
  1.7699e+01   1.7891e+01   2.8823e+00  -9.3433e-05   5.3757e-05   2.9863e-05   3.7637e+07   3.7637e+07
  2.2281e+01   2.2517e+01   3.1123e+00  -1.1555e-05  -4.3650e-05   2.3767e-05   5.9421e+07   5.9421e+07
  2.8050e+01   2.8354e+01   3.3428e+00  -6.7113e-05   1.2159e-04   1.9014e-05   9.2843e+07   9.2843e+07
  3.5313e+01   3.5689e+01   3.5728e+00  -1.2816e-04   1.2495e-04   1.5162e-05   1.4601e+08   1.4601e+08
  4.4457e+01   4.4929e+01   3.8031e+00  -1.6142e-04   8.7142e-05   1.2118e-05   2.2857e+08   2.2857e+08
  5.5968e+01   5.6557e+01   4.0332e+00  -9.8913e-05   1.1880e-04   9.6989e-06   3.5681e+08   3.5681e+08
  7.0460e+01   7.1181e+01   4.2632e+00  -5.8945e-06   3.7382e-05   7.8271e-06   5.4788e+08   5.4788e+08
  8.8703e+01   8.9607e+01   4.4934e+00   2.8478e-05   9.9034e-06   6.3357e-06   8.3618e+08   8.3618e+08
  1.1167e+02   1.1284e+02   4.7240e+00  -3.3964e-05  -6.5874e-05   5.1173e-06   1.2818e+09   1.2818e+09
  1.4059e+02   1.4200e+02   4.9539e+00  -1.6120e-04  -9.4497e-05   4.1346e-06   1.9634e+09   1.9634e+09
  1.7699e+02   1.7847e+02   5.1824e+00  -1.4280e-04  -1.1946e-04   3.4270e-06   2.8580e+09   2.8580e+09
  2.2281e+02   2.2410e+02   5.4100e+00   2.4334e-05  -1.3676e-04   3.0268e-06   3.6638e+09   3.6638e+09
