## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8306e+00   1.0386e+00   5.5291e-04  -3.5078e-04   3.6971e-04   2.4154e+05   2.4154e+05
  3.5313e+00   3.5653e+00   1.2693e+00  -7.8131e-04   3.8220e-04   3.0607e-04   3.5243e+05   3.5243e+05
  4.4457e+00   4.4884e+00   1.4996e+00  -7.8145e-04  -4.6323e-04   2.4965e-04   5.2973e+05   5.2973e+05
  5.5968e+00   5.6474e+00   1.7293e+00   3.7975e-05  -2.2496e-04   2.0454e-04   7.8914e+05   7.8914e+05
  7.0460e+00   7.1050e+00   1.9589e+00  -1.7488e-04   2.8238e-04   1.7185e-04   1.1180e+06   1.1180e+06
  8.8703e+00   8.9723e+00   2.1922e+00  -6.3014e-05   5.4253e-05   1.4216e-04   1.6337e+06   1.6337e+06
  1.1167e+01   1.1263e+01   2.4196e+00   3.0031e-04   7.0012e-05   1.1363e-04   2.5571e+06   2.5571e+06
  1.4059e+01   1.4200e+01   2.6513e+00  -1.1604e-04   5.5059e-04   9.4037e-05   3.7335e+06   3.7335e+06
  1.7699e+01   1.7894e+01   2.8824e+00   1.7331e-04   3.9937e-04   7.6075e-05   5.7047e+06   5.7047e+06
  2.2281e+01   2.2494e+01   3.1112e+00   1.2797e-04  -1.0165e-05   6.0176e-05   9.1173e+06   9.1173e+06
  2.8050e+01   2.8365e+01   3.3431e+00   2.3325e-04   2.8110e-05   4.8665e-05   1.3940e+07   1.3940e+07
  3.5313e+01   3.5705e+01   3.5733e+00   1.3643e-04   6.8522e-05   3.8467e-05   2.2311e+07   2.2311e+07
  4.4457e+01   4.4901e+01   3.8024e+00   3.7753e-05   1.0469e-04   3.0576e-05   3.5316e+07   3.5316e+07
  5.5968e+01   5.6618e+01   4.0343e+00  -8.7323e-05   1.7316e-05   2.4405e-05   5.5432e+07   5.5432e+07
  7.0460e+01   7.1193e+01   4.2634e+00   5.9429e-05   2.6248e-04   1.9247e-05   8.9118e+07   8.9118e+07
  8.8703e+01   8.9617e+01   4.4935e+00  -2.8186e-04   6.7573e-05   1.5559e-05   1.3638e+08   1.3638e+08
  1.1167e+02   1.1295e+02   4.7249e+00  -3.1431e-04  -1.4374e-04   1.2368e-05   2.1582e+08   2.1582e+08
  1.4059e+02   1.4212e+02   4.9546e+00  -4.8447e-04  -1.8898e-04   9.7320e-06   3.4859e+08   3.4859e+08
  1.7699e+02   1.7904e+02   5.1856e+00  -4.2628e-04   2.5350e-04   7.7407e-06   5.5101e+08   5.5101e+08
  2.2281e+02   2.2516e+02   5.4148e+00  -5.3829e-04   2.7989e-04   6.0923e-06   8.8950e+08   8.8950e+08
