## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   2.0523e-04  -3.8684e-05   1.3217e-04   1.8894e+06   1.8894e+06
  3.5313e+00   3.5683e+00   1.2702e+00  -8.6815e-06  -1.1198e-04   1.0618e-04   2.9275e+06   2.9275e+06
  4.4457e+00   4.4919e+00   1.5004e+00   1.8477e-04  -1.6876e-04   8.5056e-05   4.5624e+06   4.5624e+06
  5.5968e+00   5.6553e+00   1.7307e+00   9.0501e-05   3.8489e-05   6.8209e-05   7.0944e+06   7.0944e+06
  7.0460e+00   7.1195e+00   1.9609e+00   1.3724e-04  -1.6024e-04   5.4766e-05   1.1005e+07   1.1005e+07
  8.8703e+00   8.9674e+00   2.1917e+00  -3.9544e-05  -1.0396e-04   4.3726e-05   1.7263e+07   1.7263e+07
  1.1167e+01   1.1285e+01   2.4215e+00   2.0700e-05  -8.4901e-05   3.4728e-05   2.7367e+07   2.7367e+07
  1.4059e+01   1.4208e+01   2.6519e+00   2.0848e-05  -9.9478e-05   2.7762e-05   4.2827e+07   4.2827e+07
  1.7699e+01   1.7892e+01   2.8824e+00   8.0353e-05  -3.2604e-05   2.2134e-05   6.7375e+07   6.7375e+07
  2.2281e+01   2.2517e+01   3.1123e+00   1.5019e-04  -6.2382e-06   1.7594e-05   1.0663e+08   1.0663e+08
  2.8050e+01   2.8358e+01   3.3429e+00   1.8862e-04  -7.7540e-07   1.4041e-05   1.6743e+08   1.6743e+08
  3.5313e+01   3.5695e+01   3.5730e+00   1.7834e-04  -2.9159e-05   1.1156e-05   2.6521e+08   2.6521e+08
  4.4457e+01   4.4940e+01   3.8033e+00   1.6085e-04  -5.8656e-05   8.8881e-06   4.1781e+08   4.1781e+08
  5.5968e+01   5.6577e+01   4.0336e+00   5.2984e-05  -7.0146e-05   7.0507e-06   6.6395e+08   6.6395e+08
  7.0460e+01   7.1240e+01   4.2640e+00  -7.0682e-06  -5.9226e-05   5.5930e-06   1.0551e+09   1.0551e+09
  8.8703e+01   8.9690e+01   4.4943e+00   3.3265e-05  -7.3971e-05   4.4322e-06   1.6802e+09   1.6802e+09
  1.1167e+02   1.1295e+02   4.7249e+00  -5.0947e-06  -7.2207e-05   3.4875e-06   2.7138e+09   2.7138e+09
  1.4059e+02   1.4217e+02   4.9550e+00  -2.5927e-05  -3.1782e-05   2.7511e-06   4.3610e+09   4.3610e+09
  1.7699e+02   1.7902e+02   5.1855e+00  -6.8553e-05  -1.2994e-05   2.1613e-06   7.0659e+09   7.0659e+09
  2.2281e+02   2.2490e+02   5.4137e+00  -2.1097e-04  -1.1790e-06   1.7466e-06   1.0820e+10   1.0820e+10
