## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8322e+00   1.0391e+00  -5.4821e-04  -1.9199e-03   5.6185e-04   1.0376e+05   1.0376e+05
  3.5313e+00   3.5671e+00   1.2698e+00  -4.6462e-04   2.0510e-04   4.5514e-04   1.5812e+05   1.5812e+05
  4.4457e+00   4.4902e+00   1.5000e+00   2.9513e-05   3.3748e-04   3.7049e-04   2.3863e+05   2.3863e+05
  5.5968e+00   5.6541e+00   1.7305e+00   1.0000e-03  -2.3080e-04   3.0029e-04   3.6323e+05   3.6323e+05
  7.0460e+00   7.1187e+00   1.9608e+00   3.4152e-04   4.0491e-04   2.4062e-04   5.6574e+05   5.6574e+05
  8.8703e+00   8.9715e+00   2.1921e+00   5.6777e-04   6.3344e-05   1.9281e-04   8.8111e+05   8.8111e+05
  1.1167e+01   1.1280e+01   2.4210e+00   2.1733e-04  -9.8318e-05   1.5303e-04   1.3988e+06   1.3988e+06
  1.4059e+01   1.4194e+01   2.6509e+00  -8.6898e-05   2.4086e-05   1.2457e-04   2.1109e+06   2.1109e+06
  1.7699e+01   1.7892e+01   2.8823e+00  -4.2450e-04  -3.5129e-04   1.0070e-04   3.2299e+06   3.2299e+06
  2.2281e+01   2.2495e+01   3.1113e+00  -5.6324e-04  -2.2389e-04   8.1036e-05   4.9880e+06   4.9880e+06
  2.8050e+01   2.8360e+01   3.3430e+00  -5.8332e-04  -1.1771e-04   6.5433e-05   7.6505e+06   7.6505e+06
  3.5313e+01   3.5676e+01   3.5725e+00  -7.5339e-04  -1.3963e-04   5.2816e-05   1.1742e+07   1.1742e+07
  4.4457e+01   4.4905e+01   3.8025e+00  -7.9009e-04  -1.5874e-04   4.2477e-05   1.8154e+07   1.8154e+07
  5.5968e+01   5.6535e+01   4.0328e+00  -5.9179e-04  -2.6730e-04   3.4377e-05   2.7717e+07   2.7717e+07
  7.0460e+01   7.1177e+01   4.2631e+00  -5.3452e-04  -7.4828e-04   2.7890e-05   4.2110e+07   4.2110e+07
  8.8703e+01   8.9603e+01   4.4934e+00  -3.1911e-04  -3.8882e-04   2.2677e-05   6.3698e+07   6.3698e+07
  1.1167e+02   1.1283e+02   4.7238e+00  -3.8796e-04   1.4096e-04   1.8290e-05   9.7913e+07   9.7913e+07
  1.4059e+02   1.4204e+02   4.9541e+00  -6.0083e-04  -6.0322e-04   1.4872e-05   1.4810e+08   1.4810e+08
  1.7699e+02   1.7897e+02   5.1852e+00  -5.4285e-04  -3.8784e-04   1.1723e-05   2.3835e+08   2.3835e+08
  2.2281e+02   2.2404e+02   5.4098e+00  -5.1560e-04   3.2393e-04   9.8488e-06   3.3769e+08   3.3769e+08
