## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8326e+00   1.0393e+00  -2.6826e-04   2.7258e-05   1.4843e-04   1.5155e+06   1.5155e+06
  3.5313e+00   3.5678e+00   1.2701e+00   3.1843e-04   1.1577e-04   1.1937e-04   2.3430e+06   2.3430e+06
  4.4457e+00   4.4923e+00   1.5005e+00   2.3591e-04  -1.2892e-05   9.5750e-05   3.6418e+06   3.6418e+06
  5.5968e+00   5.6560e+00   1.7308e+00   1.1091e-04  -3.2716e-05   7.6590e-05   5.6918e+06   5.6918e+06
  7.0460e+00   7.1199e+00   1.9610e+00  -3.9220e-05   1.7602e-05   6.1326e-05   8.8776e+06   8.8776e+06
  8.8703e+00   8.9692e+00   2.1919e+00   3.5713e-05  -6.4600e-05   4.8849e-05   1.3992e+07   1.3992e+07
  1.1167e+01   1.1286e+01   2.4216e+00  -1.7393e-05   1.4782e-05   3.8610e-05   2.2397e+07   2.2397e+07
  1.4059e+01   1.4209e+01   2.6519e+00   1.2684e-04   7.1042e-05   3.0785e-05   3.5230e+07   3.5230e+07
  1.7699e+01   1.7894e+01   2.8825e+00   1.9914e-05   3.1602e-06   2.4510e-05   5.5578e+07   5.5578e+07
  2.2281e+01   2.2518e+01   3.1123e+00   1.1869e-04  -1.7608e-04   1.9435e-05   8.8395e+07   8.8395e+07
  2.8050e+01   2.8364e+01   3.3431e+00   5.3673e-05  -1.1622e-04   1.5489e-05   1.3916e+08   1.3916e+08
  3.5313e+01   3.5695e+01   3.5730e+00  -2.6997e-05  -1.0177e-04   1.2285e-05   2.2121e+08   2.2121e+08
  4.4457e+01   4.4940e+01   3.8033e+00  -6.3684e-06  -1.7117e-04   9.7664e-06   3.5004e+08   3.5004e+08
  5.5968e+01   5.6570e+01   4.0335e+00   1.1276e-04  -1.0099e-04   7.7781e-06   5.5187e+08   5.5187e+08
  7.0460e+01   7.1221e+01   4.2638e+00   2.3454e-04  -7.1835e-05   6.2018e-06   8.6808e+08   8.6808e+08
  8.8703e+01   8.9651e+01   4.4939e+00   3.2337e-04  -8.8234e-05   4.9492e-06   1.3631e+09   1.3631e+09
  1.1167e+02   1.1292e+02   4.7246e+00   2.7255e-04  -5.5555e-05   3.9373e-06   2.1537e+09   2.1537e+09
  1.4059e+02   1.4212e+02   4.9547e+00   2.7448e-04  -1.0707e-04   3.1290e-06   3.4102e+09   3.4102e+09
  1.7699e+02   1.7865e+02   5.1834e+00   3.2374e-04  -6.4672e-05   2.5268e-06   5.2293e+09   5.2293e+09
  2.2281e+02   2.2461e+02   5.4123e+00   4.1721e-04  -5.9345e-05   2.1445e-06   7.2598e+09   7.2598e+09
