## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 17589877.246748146}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8399e+00   1.0418e+00   6.1697e-02   1.3089e-02   1.0141e+03   9.5516e+02   6.8980e+03
  3.5313e+00   3.5696e+00   1.2705e+00   4.1180e-02   1.0451e-02   1.5601e+03   1.4984e+03   1.0985e+04
  4.4457e+00   4.4952e+00   1.5011e+00   4.8942e-02   8.3872e-03   2.4401e+03   2.3263e+03   1.6920e+04
  5.5968e+00   5.6579e+00   1.7311e+00   4.4530e-02   6.6945e-03   3.8140e+03   3.6514e+03   2.6804e+04
  7.0460e+00   7.1310e+00   1.9626e+00   4.4371e-02   5.3563e-03   5.9569e+03   5.7038e+03   4.2042e+04
  8.8703e+00   8.9648e+00   2.1914e+00   2.8168e-02   4.2681e-03   9.2363e+03   8.9833e+03   6.5472e+04
  1.1167e+01   1.1283e+01   2.4214e+00   3.1921e-02   3.4181e-03   1.4453e+04   1.4006e+04   1.0205e+05
  1.4059e+01   1.4195e+01   2.6510e+00   1.9046e-02   2.7481e-03   2.2081e+04   2.1668e+04   1.5680e+05
  1.7699e+01   1.7885e+01   2.8820e+00   6.0170e-03   2.2141e-03   3.3583e+04   3.3382e+04   2.4078e+05
  2.2281e+01   2.2523e+01   3.1126e+00   1.8094e-02   1.7887e-03   5.2075e+04   5.1150e+04   3.6821e+05
  2.8050e+01   2.8355e+01   3.3428e+00   2.5674e-02   1.4433e-03   8.0568e+04   7.8551e+04   5.6759e+05
  3.5313e+01   3.5667e+01   3.5722e+00   2.8530e-02   1.1635e-03   1.2434e+05   1.2089e+05   8.7716e+05
  4.4457e+01   4.4943e+01   3.8034e+00   2.4517e-02   9.3560e-04   1.9153e+05   1.8695e+05   1.3529e+06
  5.5968e+01   5.6582e+01   4.0337e+00   2.9161e-02   7.5214e-04   2.9770e+05   2.8927e+05   2.0984e+06
  7.0460e+01   7.1295e+01   4.2648e+00   3.2778e-02   5.9708e-04   4.7407e+05   4.5902e+05   3.3315e+06
  8.8703e+01   8.9748e+01   4.4950e+00   2.5621e-02   4.6692e-04   7.6984e+05   7.5061e+05   5.4630e+06
  1.1167e+02   1.1295e+02   4.7249e+00   1.4521e-02   3.6431e-04   1.2509e+06   1.2330e+06   8.9343e+06
  1.4059e+02   1.4207e+02   4.9543e+00   1.4338e-02   2.8935e-04   1.9825e+06   1.9545e+06   1.4059e+07
  1.7699e+02   1.7887e+02   5.1846e+00   1.4416e-02   2.3094e-04   3.1126e+06   3.0683e+06   2.2016e+07
  2.2281e+02   2.2360e+02   5.4078e+00   3.6304e-03   1.9758e-04   4.2070e+06   4.1918e+06   2.9945e+07
