## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 799862278.5831615}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8351e+00   1.0401e+00   1.2562e-02   3.4275e-03   1.9982e+04   1.9734e+04   1.0424e+05
  3.5313e+00   3.5696e+00   1.2705e+00   1.3066e-02   2.7291e-03   3.1535e+04   3.1129e+04   1.6319e+05
  4.4457e+00   4.4900e+00   1.4999e+00   1.8188e-02   2.1749e-03   4.9902e+04   4.9011e+04   2.5665e+05
  5.5968e+00   5.6581e+00   1.7312e+00   9.2456e-03   1.7298e-03   7.8200e+04   7.7484e+04   4.0356e+05
  7.0460e+00   7.1214e+00   1.9612e+00   7.6962e-03   1.3759e-03   1.2342e+05   1.2247e+05   6.3863e+05
  8.8703e+00   8.9655e+00   2.1915e+00   5.8151e-03   1.0935e-03   1.9501e+05   1.9388e+05   1.0096e+06
  1.1167e+01   1.1288e+01   2.4218e+00   1.9346e-03   8.6858e-04   3.0790e+05   3.0730e+05   1.5967e+06
  1.4059e+01   1.4211e+01   2.6521e+00   1.4114e-03   6.8985e-04   4.8784e+05   4.8716e+05   2.5350e+06
  1.7699e+01   1.7890e+01   2.8823e+00  -6.0546e-04   5.4763e-04   7.7257e+05   7.7304e+05   4.0173e+06
  2.2281e+01   2.2524e+01   3.1126e+00  -1.9734e-04   4.3452e-04   1.2277e+06   1.2279e+06   6.3803e+06
  2.8050e+01   2.8356e+01   3.3429e+00  -1.9136e-03   3.4474e-04   1.9470e+06   1.9507e+06   1.0127e+07
  3.5313e+01   3.5701e+01   3.5732e+00  -3.5557e-03   2.7338e-04   3.0910e+06   3.1021e+06   1.6077e+07
  4.4457e+01   4.4945e+01   3.8035e+00  -4.8182e-03   2.1668e-04   4.9141e+06   4.9379e+06   2.5554e+07
  5.5968e+01   5.6591e+01   4.0339e+00  -5.1207e-03   1.7145e-04   7.8466e+06   7.8870e+06   4.0844e+07
  7.0460e+01   7.1245e+01   4.2641e+00  -1.2495e-03   1.3564e-04   1.2585e+07   1.2601e+07   6.5444e+07
  8.8703e+01   8.9696e+01   4.4944e+00   2.3086e-03   1.0734e-04   2.0170e+07   2.0123e+07   1.0473e+08
  1.1167e+02   1.1292e+02   4.7247e+00   2.8344e-03   8.4696e-05   3.2411e+07   3.2319e+07   1.6827e+08
  1.4059e+02   1.4217e+02   4.9550e+00   2.7806e-04   6.6734e-05   5.2073e+07   5.2059e+07   2.7060e+08
  1.7699e+02   1.7897e+02   5.1852e+00  -7.8734e-04   5.2612e-05   8.3691e+07   8.3757e+07   4.3473e+08
  2.2281e+02   2.2496e+02   5.4139e+00   2.3567e-03   4.2307e-05   1.2983e+08   1.2953e+08   6.7336e+08
