## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 3388565.3971083774}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8291e+00   1.0380e+00   1.2154e-01   2.8295e-02   2.2519e+02   2.0079e+02   1.4800e+03
  3.5313e+00   3.5607e+00   1.2680e+00   8.9814e-02   2.2817e-02   3.3652e+02   3.0879e+02   2.2820e+03
  4.4457e+00   4.4643e+00   1.4943e+00   6.8769e-02   1.8129e-02   5.2277e+02   4.8914e+02   3.5070e+03
  5.5968e+00   5.6589e+00   1.7313e+00   6.0448e-03   1.4630e-02   7.5561e+02   7.5107e+02   5.3000e+03
  7.0460e+00   7.1386e+00   1.9636e+00   2.0316e-02   1.1661e-02   1.2062e+03   1.1822e+03   8.2670e+03
  8.8703e+00   8.9581e+00   2.1906e+00   3.2760e-02   9.3034e-03   1.9181e+03   1.8573e+03   1.3367e+04
  1.1167e+01   1.1273e+01   2.4205e+00   4.6857e-02   7.3732e-03   3.0956e+03   2.9570e+03   2.1145e+04
  1.4059e+01   1.4211e+01   2.6521e+00   1.2552e-02   5.9665e-03   4.5724e+03   4.5157e+03   3.1867e+04
  1.7699e+01   1.7870e+01   2.8812e+00   2.8488e-02   4.8061e-03   7.1577e+03   6.9594e+03   4.8889e+04
  2.2281e+01   2.2525e+01   3.1127e+00   1.4338e-02   3.8446e-03   1.1032e+04   1.0876e+04   7.6631e+04
  2.8050e+01   2.8314e+01   3.3414e+00   8.9640e-04   3.1086e-03   1.6650e+04   1.6635e+04   1.1768e+05
  3.5313e+01   3.5652e+01   3.5719e+00  -4.4159e-02   2.5417e-03   2.3786e+04   2.4885e+04   1.7412e+05
  4.4457e+01   4.4903e+01   3.8025e+00  -2.1820e-02   2.0848e-03   3.6179e+04   3.6986e+04   2.6118e+05
  5.5968e+01   5.6553e+01   4.0332e+00  -3.3363e-02   1.6901e-03   5.4402e+04   5.6279e+04   4.0307e+05
  7.0460e+01   7.1197e+01   4.2635e+00  -5.3416e-02   1.3750e-03   8.0484e+04   8.5025e+04   6.0664e+05
  8.8703e+01   8.9629e+01   4.4937e+00  -3.1639e-02   1.1257e-03   1.2284e+05   1.2686e+05   9.1650e+05
  1.1167e+02   1.1272e+02   4.7230e+00  -1.9918e-02   9.0423e-04   1.9270e+05   1.9661e+05   1.4331e+06
  1.4059e+02   1.4214e+02   4.9548e+00  -8.0198e-03   7.4747e-04   2.8542e+05   2.8773e+05   2.1127e+06
  1.7699e+02   1.7898e+02   5.1853e+00  -2.3417e-03   5.8940e-04   4.6167e+05   4.6275e+05   3.3652e+06
  2.2281e+02   2.2438e+02   5.4113e+00   2.1055e-03   4.8941e-04   6.7258e+05   6.7116e+05   4.8481e+06
