## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 576747415.7021325}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8337e+00   1.0396e+00   3.2853e-02   3.5881e-03   1.6966e+04   1.6427e+04   9.5574e+04
  3.5313e+00   3.5695e+00   1.2705e+00   2.8740e-02   2.8617e-03   2.6567e+04   2.5825e+04   1.4945e+05
  4.4457e+00   4.4926e+00   1.5005e+00   2.4498e-02   2.2772e-03   4.1784e+04   4.0785e+04   2.3524e+05
  5.5968e+00   5.6563e+00   1.7309e+00   1.7408e-02   1.8123e-03   6.5515e+04   6.4394e+04   3.6988e+05
  7.0460e+00   7.1209e+00   1.9611e+00   1.9413e-02   1.4417e-03   1.0372e+05   1.0175e+05   5.8305e+05
  8.8703e+00   8.9641e+00   2.1913e+00   2.0497e-02   1.1455e-03   1.6448e+05   1.6117e+05   9.2027e+05
  1.1167e+01   1.1287e+01   2.4218e+00   1.7700e-02   9.1069e-04   2.5952e+05   2.5500e+05   1.4503e+06
  1.4059e+01   1.4210e+01   2.6520e+00   1.7623e-02   7.2404e-04   4.1054e+05   4.0343e+05   2.2967e+06
  1.7699e+01   1.7893e+01   2.8825e+00   1.8424e-02   5.7510e-04   6.5123e+05   6.3945e+05   3.6312e+06
  2.2281e+01   2.2518e+01   3.1124e+00   1.6655e-02   4.5692e-04   1.0299e+06   1.0130e+06   5.7573e+06
  2.8050e+01   2.8356e+01   3.3429e+00   9.0543e-03   3.6291e-04   1.6204e+06   1.6058e+06   9.0840e+06
  3.5313e+01   3.5696e+01   3.5731e+00   5.3173e-03   2.8802e-04   2.5630e+06   2.5494e+06   1.4375e+07
  4.4457e+01   4.4945e+01   3.8035e+00   2.2387e-03   2.2840e-04   4.0630e+06   4.0540e+06   2.2820e+07
  5.5968e+01   5.6585e+01   4.0338e+00   1.8858e-03   1.8090e-04   6.4748e+06   6.4626e+06   3.6378e+07
  7.0460e+01   7.1244e+01   4.2641e+00   4.3857e-03   1.4312e-04   1.0371e+07   1.0325e+07   5.8191e+07
  8.8703e+01   8.9688e+01   4.4943e+00   1.8614e-03   1.1307e-04   1.6574e+07   1.6544e+07   9.3204e+07
  1.1167e+02   1.1292e+02   4.7246e+00  -1.4658e-03   8.9209e-05   2.6536e+07   2.6575e+07   1.4929e+08
  1.4059e+02   1.4214e+02   4.9548e+00  -8.5144e-04   7.0564e-05   4.2437e+07   4.2473e+07   2.3844e+08
  1.7699e+02   1.7888e+02   5.1847e+00   8.1813e-04   5.6270e-05   6.6848e+07   6.6794e+07   3.7493e+08
  2.2281e+02   2.2475e+02   5.4130e+00  -1.2981e-03   4.6264e-05   9.8680e+07   9.8808e+07   5.5527e+08
