## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 405194187.1951272}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8322e+00   1.0391e+00   2.2038e-02   3.3370e-03   1.7894e+04   1.7508e+04   1.1075e+05
  3.5313e+00   3.5677e+00   1.2700e+00   2.2987e-02   2.6611e-03   2.8163e+04   2.7530e+04   1.7262e+05
  4.4457e+00   4.4921e+00   1.5004e+00   1.3141e-02   2.1168e-03   4.4081e+04   4.3509e+04   2.7086e+05
  5.5968e+00   5.6559e+00   1.7308e+00   8.8041e-03   1.6827e-03   6.9462e+04   6.8855e+04   4.2619e+05
  7.0460e+00   7.1194e+00   1.9609e+00   1.0154e-02   1.3387e-03   1.0989e+05   1.0878e+05   6.6929e+05
  8.8703e+00   8.9665e+00   2.1916e+00   6.5598e-03   1.0649e-03   1.7304e+05   1.7191e+05   1.0517e+06
  1.1167e+01   1.1286e+01   2.4217e+00   2.4054e-03   8.4698e-04   2.7242e+05   2.7177e+05   1.6604e+06
  1.4059e+01   1.4211e+01   2.6521e+00   6.5539e-03   6.7398e-04   4.3200e+05   4.2919e+05   2.6249e+06
  1.7699e+01   1.7890e+01   2.8823e+00   9.9502e-03   5.3683e-04   6.8323e+05   6.7649e+05   4.1478e+06
  2.2281e+01   2.2523e+01   3.1126e+00   6.6440e-03   4.2790e-04   1.0719e+06   1.0648e+06   6.5292e+06
  2.8050e+01   2.8349e+01   3.3426e+00   7.9243e-03   3.4130e-04   1.6870e+06   1.6737e+06   1.0272e+07
  3.5313e+01   3.5685e+01   3.5728e+00   3.2055e-03   2.7300e-04   2.6243e+06   2.6159e+06   1.6031e+07
  4.4457e+01   4.4929e+01   3.8031e+00   1.8356e-03   2.1863e-04   4.0863e+06   4.0788e+06   2.4952e+07
  5.5968e+01   5.6545e+01   4.0330e+00  -1.2529e-03   1.7562e-04   6.3135e+06   6.3214e+06   3.8581e+07
  7.0460e+01   7.1198e+01   4.2635e+00   2.2267e-03   1.4167e-04   9.7352e+06   9.7135e+06   5.9316e+07
  8.8703e+01   8.9607e+01   4.4934e+00   6.0479e-03   1.1467e-04   1.4916e+07   1.4826e+07   9.0642e+07
  1.1167e+02   1.1276e+02   4.7233e+00   6.6745e-03   9.3458e-05   2.2470e+07   2.2321e+07   1.3638e+08
  1.4059e+02   1.4196e+02   4.9535e+00   6.5156e-03   7.6880e-05   3.3200e+07   3.2985e+07   2.0081e+08
  1.7699e+02   1.7866e+02   5.1835e+00   3.7552e-03   6.3262e-05   4.8897e+07   4.8714e+07   2.9618e+08
  2.2281e+02   2.2452e+02   5.4119e+00  -1.0196e-02   5.3194e-05   6.8198e+07   6.8901e+07   4.1602e+08
