## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 777850922.207734}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8331e+00   1.0394e+00   5.8221e-02   3.1018e-03   2.3783e+04   2.2475e+04   1.3146e+05
  3.5313e+00   3.5687e+00   1.2703e+00   4.2839e-02   2.4760e-03   3.6784e+04   3.5273e+04   2.0469e+05
  4.4457e+00   4.4930e+00   1.5006e+00   2.9454e-02   1.9706e-03   5.7325e+04   5.5685e+04   3.2148e+05
  5.5968e+00   5.6574e+00   1.7311e+00   2.1802e-02   1.5684e-03   8.9822e+04   8.7906e+04   5.0487e+05
  7.0460e+00   7.1223e+00   1.9613e+00   1.9922e-02   1.2459e-03   1.4207e+05   1.3930e+05   7.9782e+05
  8.8703e+00   8.9647e+00   2.1914e+00   1.7804e-02   9.9038e-04   2.2438e+05   2.2046e+05   1.2601e+06
  1.1167e+01   1.1283e+01   2.4214e+00   1.2225e-02   7.8781e-04   3.5266e+05   3.4840e+05   1.9837e+06
  1.4059e+01   1.4212e+01   2.6521e+00   1.3424e-02   6.2627e-04   5.5873e+05   5.5133e+05   3.1397e+06
  1.7699e+01   1.7891e+01   2.8824e+00   1.1215e-02   4.9707e-04   8.8499e+05   8.7518e+05   4.9621e+06
  2.2281e+01   2.2525e+01   3.1127e+00   1.3012e-02   3.9438e-04   1.4084e+06   1.3903e+06   7.8951e+06
  2.8050e+01   2.8353e+01   3.3428e+00   1.3073e-02   3.1322e-04   2.2330e+06   2.2042e+06   1.2522e+07
  3.5313e+01   3.5698e+01   3.5731e+00   8.9600e-03   2.4862e-04   3.5298e+06   3.4984e+06   1.9835e+07
  4.4457e+01   4.4941e+01   3.8034e+00   5.0151e-03   1.9731e-04   5.5824e+06   5.5545e+06   3.1378e+07
  5.5968e+01   5.6577e+01   4.0336e+00   6.2264e-04   1.5659e-04   8.8244e+06   8.8190e+06   4.9727e+07
  7.0460e+01   7.1230e+01   4.2639e+00   5.8015e-04   1.2431e-04   1.4002e+07   1.3994e+07   7.8975e+07
  8.8703e+01   8.9664e+01   4.4941e+00  -1.0968e-03   9.8835e-05   2.2112e+07   2.2137e+07   1.2480e+08
  1.1167e+02   1.1289e+02   4.7244e+00  -3.1058e-03   7.8548e-05   3.4939e+07   3.5048e+07   1.9696e+08
  1.4059e+02   1.4212e+02   4.9546e+00  -1.9893e-03   6.2500e-05   5.5247e+07   5.5357e+07   3.1120e+08
  1.7699e+02   1.7888e+02   5.1847e+00  -2.9219e-03   4.9900e-05   8.6589e+07   8.6843e+07   4.8855e+08
  2.2281e+02   2.2473e+02   5.4129e+00  -7.2374e-03   4.0937e-05   1.2810e+08   1.2903e+08   7.2463e+08
