# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 1.613839208137975980e-03 1.660253528919702676e-04
3.531299999999999883e+00 1.457882079627451739e-03 1.244725978797374009e-04
4.445700000000000429e+00 1.056767445721365755e-03 1.128482648879755416e-04
5.596799999999999997e+00 8.506289645774337427e-04 9.397155059732189815e-05
7.046000000000000263e+00 5.897770296348569478e-04 7.478742043249894255e-05
8.870300000000000296e+00 3.441344554160673339e-04 5.190825134990525660e-05
1.116699999999999982e+01 3.394327868856963307e-04 4.401501171163493527e-05
1.405899999999999928e+01 3.159172120561204705e-04 3.903320064660296729e-05
1.769900000000000162e+01 2.357404086259229099e-04 3.232588011458021379e-05
2.228099999999999881e+01 1.928488181847164238e-04 2.782594810473878368e-05
2.805000000000000071e+01 1.913735950891932807e-04 2.612338879898794605e-05
3.531300000000000239e+01 1.582890012690619380e-04 1.917675629965617600e-05
4.445700000000000074e+01 1.154885037418770040e-04 1.747501658911986989e-05
5.596800000000000352e+01 9.858062584803123092e-05 1.463563251397241139e-05
7.045999999999999375e+01 9.195617355837482369e-05 1.444442182803882727e-05
8.870300000000000296e+01 8.560543505449030822e-05 1.291528476786519518e-05
1.116700000000000017e+02 7.185958878944783865e-05 1.189329936150355921e-05
1.405900000000000034e+02 4.802591065288967987e-05 1.192642130099741395e-05
1.769900000000000091e+02 4.097315954656275148e-05 1.241016622276111402e-05
2.228100000000000023e+02 2.474925345969528550e-05 1.052086110083111154e-05
