# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 6.332072450901645722e-01 7.493566608986074358e-03
3.531299999999999883e+00 6.320664389765777713e-01 7.281034457945095503e-03
4.445700000000000429e+00 6.317549239634711045e-01 7.275382195121954561e-03
5.596799999999999997e+00 6.320280891222362918e-01 7.204927493494805643e-03
7.046000000000000263e+00 6.313929580708287359e-01 7.033584047103805074e-03
8.870300000000000296e+00 6.302998248382898350e-01 6.979693380882779664e-03
1.116699999999999982e+01 6.312567013663685778e-01 7.011335967143849865e-03
1.405899999999999928e+01 6.318127787902744208e-01 6.879378041642394623e-03
1.769900000000000162e+01 6.313225277442535699e-01 6.870490505156249227e-03
2.228099999999999881e+01 6.313656993818584917e-01 6.803614568719495471e-03
2.805000000000000071e+01 6.320476405643457030e-01 6.607621727253278586e-03
3.531300000000000239e+01 6.320845964892281010e-01 6.366969928258534375e-03
4.445700000000000074e+01 6.312958203938041635e-01 6.134083017515259452e-03
5.596800000000000352e+01 6.309749255546627245e-01 5.849127906733898874e-03
7.045999999999999375e+01 6.301373835361497866e-01 5.501815793188398820e-03
8.870300000000000296e+01 6.297100368912583734e-01 5.001266895447419210e-03
1.116700000000000017e+02 6.292620867768561332e-01 4.323957230584173951e-03
1.405900000000000034e+02 6.300078442869421202e-01 3.609650248588924457e-03
1.769900000000000091e+02 6.298917355743018920e-01 3.036904392915945432e-03
2.228100000000000023e+02 6.294174549762712179e-01 2.776518524329492105e-03
