# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 -3.837776938089865355e-05 3.286271541056281977e-05
3.531299999999999883e+00 -1.654512547073038852e-05 2.618100217720367446e-05
4.445700000000000429e+00 4.291398638286218828e-06 2.524917612057054890e-05
5.596799999999999997e+00 -1.265780749429183804e-05 1.789695826529804425e-05
7.046000000000000263e+00 -2.093347518177142091e-05 1.749315091032295808e-05
8.870300000000000296e+00 -8.488222124125609796e-07 1.465004427883884746e-05
1.116699999999999982e+01 -2.164321375622112396e-05 1.467951009848000406e-05
1.405899999999999928e+01 -2.751503607314632820e-05 1.315899101418369301e-05
1.769900000000000162e+01 -8.590337800837882079e-06 1.553770609582154921e-05
2.228099999999999881e+01 -1.470344438516778461e-05 1.551018951108283720e-05
2.805000000000000071e+01 -1.787426378147172781e-05 1.831571346481778359e-05
3.531300000000000239e+01 -7.147079412632852199e-06 2.044890758358771220e-05
4.445700000000000074e+01 -3.561853608994610228e-06 2.421696448731687926e-05
5.596800000000000352e+01 -6.808666084514441149e-06 2.740753496246001528e-05
7.045999999999999375e+01 5.099885408209219342e-06 3.252441611533338195e-05
8.870300000000000296e+01 1.209620089580802611e-05 3.892248859412966418e-05
1.116700000000000017e+02 -6.979831443711217454e-07 5.147884908921494443e-05
1.405900000000000034e+02 -3.975586618539731141e-06 6.317444370270055957e-05
1.769900000000000091e+02 -1.098571517973877517e-05 6.991578243764352265e-05
2.228100000000000023e+02 -2.763672438967778675e-05 7.641770775697518899e-05
