# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 1.029658843637291321e+00 1.418135338561220780e-03
3.531299999999999883e+00 1.025877316596602862e+00 1.470237760359238135e-03
4.445700000000000429e+00 1.021139613661542489e+00 1.441353075473195654e-03
5.596799999999999997e+00 1.017901523498249139e+00 1.290898052389951277e-03
7.046000000000000263e+00 1.015005599909601486e+00 1.148487676533425320e-03
8.870300000000000296e+00 1.012007540551878693e+00 1.070093142116046621e-03
1.116699999999999982e+01 1.010149914276456506e+00 1.084873664122446577e-03
1.405899999999999928e+01 1.008185334914510012e+00 1.023071565140598344e-03
1.769900000000000162e+01 1.006558093696613199e+00 9.843690007818651534e-04
2.228099999999999881e+01 1.005442499090725361e+00 9.772482822541735982e-04
2.805000000000000071e+01 1.004328309084353110e+00 9.216363521285551386e-04
3.531300000000000239e+01 1.003156745802936234e+00 9.062371182459636430e-04
4.445700000000000074e+01 1.001794304276898639e+00 8.988874938862737984e-04
5.596800000000000352e+01 1.000872793311986531e+00 8.850212251227311620e-04
7.045999999999999375e+01 1.000857683035678347e+00 8.816993899696866453e-04
8.870300000000000296e+01 1.000663106653093104e+00 8.553003697494963474e-04
1.116700000000000017e+02 1.000319065181075828e+00 8.567924420852645467e-04
1.405900000000000034e+02 1.000079678545304995e+00 8.583607534368964918e-04
1.769900000000000091e+02 9.994182348794304893e-01 8.705225279978345658e-04
2.228100000000000023e+02 9.985497212805234390e-01 9.395984762344454727e-04
