# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 1.604784079476560691e-03 1.634148989111320715e-04
3.531299999999999883e+00 1.483658230278668425e-03 1.246816958017713645e-04
4.445700000000000429e+00 1.059123890891734872e-03 1.121170213589178056e-04
5.596799999999999997e+00 8.592849820392902543e-04 9.433540580522352815e-05
7.046000000000000263e+00 5.931611023378445058e-04 7.447847888477540895e-05
8.870300000000000296e+00 3.443492525830373638e-04 5.239842612599733752e-05
1.116699999999999982e+01 3.407537147680469503e-04 4.432259321877697101e-05
1.405899999999999928e+01 3.167307277413446013e-04 3.931464118836181475e-05
1.769900000000000162e+01 2.365911202156220693e-04 3.252963604377228377e-05
2.228099999999999881e+01 1.937271506571277885e-04 2.839927276149772833e-05
2.805000000000000071e+01 1.920990923589009007e-04 2.594299059732792725e-05
3.531300000000000239e+01 1.586913067142395664e-04 1.920378101558460531e-05
4.445700000000000074e+01 1.158141194438478918e-04 1.753738058035899064e-05
5.596800000000000352e+01 9.868067218736037644e-05 1.463215351947027853e-05
7.045999999999999375e+01 9.191388112234525156e-05 1.440828998976844669e-05
8.870300000000000296e+01 8.566432199406080750e-05 1.286207988154548523e-05
1.116700000000000017e+02 7.183429577195653162e-05 1.184249982178659609e-05
1.405900000000000034e+02 4.803242283432095929e-05 1.193874002171538280e-05
1.769900000000000091e+02 4.097857583812782484e-05 1.242911884202233254e-05
2.228100000000000023e+02 2.473446922981488907e-05 1.050937362181036366e-05
