# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 1.559627228954471546e-03 1.587317378546490793e-04
3.531299999999999883e+00 1.446646474400251937e-03 1.213496583883668625e-04
4.445700000000000429e+00 1.037110956254886415e-03 1.097986099249490286e-04
5.596799999999999997e+00 8.443912275560325024e-04 9.262239091129857911e-05
7.046000000000000263e+00 5.846986966704642965e-04 7.339947111670647108e-05
8.870300000000000296e+00 3.402734297955921686e-04 5.180580728201505638e-05
1.116699999999999982e+01 3.375438531379933464e-04 4.392599826290894419e-05
1.405899999999999928e+01 3.143782838375759245e-04 3.899387419355421978e-05
1.769900000000000162e+01 2.351044775106105381e-04 3.228562093717160774e-05
2.228099999999999881e+01 1.927565754461838768e-04 2.825004735032847405e-05
2.805000000000000071e+01 1.913468475227411768e-04 2.582525185524563727e-05
3.531300000000000239e+01 1.582140495893990747e-04 1.913838140325045239e-05
4.445700000000000074e+01 1.156129550805423396e-04 1.750050057994585043e-05
5.596800000000000352e+01 9.860045567529504790e-05 1.461468723696736741e-05
7.045999999999999375e+01 9.183083210860007548e-05 1.439392467158345384e-05
8.870300000000000296e+01 8.559969091847215226e-05 1.285161172158197301e-05
1.116700000000000017e+02 7.181161597582142331e-05 1.182764620687089657e-05
1.405900000000000034e+02 4.802893445837697165e-05 1.193326084371814852e-05
1.769900000000000091e+02 4.099617297278043877e-05 1.243534188862783997e-05
2.228100000000000023e+02 2.473105256061426164e-05 1.052117671769838659e-05
