# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 -8.831742135536596442e-05 1.676676959969129407e-04
3.531299999999999883e+00 -1.947162368410013708e-04 1.304874171797341573e-04
4.445700000000000429e+00 4.217433842043978163e-06 9.714901719893020158e-05
5.596799999999999997e+00 -1.391003532569053830e-04 8.953718484112399470e-05
7.046000000000000263e+00 -1.106157618779125894e-04 6.461826881670252373e-05
8.870300000000000296e+00 3.306692797079680110e-05 6.547253810561217866e-05
1.116699999999999982e+01 1.352514259161038245e-05 4.338903467023989894e-05
1.405899999999999928e+01 -1.165436053165331634e-05 3.907229092180314887e-05
1.769900000000000162e+01 1.608185913994034658e-05 3.094561891631597317e-05
2.228099999999999881e+01 -1.838077284149796845e-05 2.581929306905367608e-05
2.805000000000000071e+01 2.414743825562047852e-05 2.397785868025992015e-05
3.531300000000000239e+01 1.574656010788712509e-05 1.948448001085177430e-05
4.445700000000000074e+01 -2.389027127021162944e-05 1.579153966188299299e-05
5.596800000000000352e+01 -1.551385407356883469e-05 1.305999282630929696e-05
7.045999999999999375e+01 -2.480671538198235727e-05 1.198251019937724930e-05
8.870300000000000296e+01 -1.051449411978082232e-05 1.019713430357849447e-05
1.116700000000000017e+02 1.207669086934956853e-05 1.000291391962579108e-05
1.405900000000000034e+02 4.568017504586156226e-06 8.355263048411215934e-06
1.769900000000000091e+02 3.666276992161717567e-06 8.327946420366936963e-06
2.228100000000000023e+02 1.312427420611994293e-06 7.087902736160846593e-06
