# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 -3.708464773726534712e-05 3.184619420411970424e-05
3.531299999999999883e+00 -1.637225897646683308e-05 2.589254777754837659e-05
4.445700000000000429e+00 4.199128388066727790e-06 2.470618718185192781e-05
5.596799999999999997e+00 -1.241205384881214579e-05 1.756199832602013547e-05
7.046000000000000263e+00 -2.074988877564342804e-05 1.731530383729512607e-05
8.870300000000000296e+00 -8.346436126101325901e-07 1.440828383421243860e-05
1.116699999999999982e+01 -2.129598204385920151e-05 1.442818786462855542e-05
1.405899999999999928e+01 -2.698061679005929971e-05 1.287769190238032544e-05
1.769900000000000162e+01 -8.419010818606278499e-06 1.522181677233680736e-05
2.228099999999999881e+01 -1.442218623609213368e-05 1.519855533284027936e-05
2.805000000000000071e+01 -1.755181785698020072e-05 1.796741831876883812e-05
3.531300000000000239e+01 -7.027123991344358194e-06 2.009855299769588988e-05
4.445700000000000074e+01 -3.502782014147558145e-06 2.381508905111276829e-05
5.596800000000000352e+01 -6.695056733881944395e-06 2.695280007236515246e-05
7.045999999999999375e+01 5.008148600303887965e-06 3.194388551027245768e-05
8.870300000000000296e+01 1.188659042122836148e-05 3.825641266789380830e-05
1.116700000000000017e+02 -6.857908870673671145e-07 5.058748348441409362e-05
1.405900000000000034e+02 -3.908303039980894682e-06 6.211758118071997929e-05
1.769900000000000091e+02 -1.079063210679786170e-05 6.868573295842194000e-05
2.228100000000000023e+02 -2.710881247523730137e-05 7.497745538461750390e-05
