# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 6.207827965441370388e-01 5.640101479268335750e-03
3.531299999999999883e+00 6.193216853328856741e-01 5.618538561509615892e-03
4.445700000000000429e+00 6.192930930431599368e-01 5.750825582184225515e-03
5.596799999999999997e+00 6.202048507630535390e-01 5.731600473518662538e-03
7.046000000000000263e+00 6.188865339370583918e-01 5.646093097926365399e-03
8.870300000000000296e+00 6.189452077380436235e-01 5.701815818130613438e-03
1.116699999999999982e+01 6.195919365840202309e-01 5.673727954122875262e-03
1.405899999999999928e+01 6.196526869640487378e-01 5.554984793465630663e-03
1.769900000000000162e+01 6.186570833102472688e-01 5.491708261502876304e-03
2.228099999999999881e+01 6.190978178917260211e-01 5.398417844525101733e-03
2.805000000000000071e+01 6.191052503399316898e-01 5.311907256317225517e-03
3.531300000000000239e+01 6.199419998868963555e-01 5.180708845071543139e-03
4.445700000000000074e+01 6.195551425705776438e-01 5.058708425945330524e-03
5.596800000000000352e+01 6.191769144010181858e-01 4.830037371203170331e-03
7.045999999999999375e+01 6.188472607956855276e-01 4.480625066309412187e-03
8.870300000000000296e+01 6.186649880838700488e-01 4.085617559866626738e-03
1.116700000000000017e+02 6.185986937817914422e-01 3.633648389135457103e-03
1.405900000000000034e+02 6.194426035934912367e-01 3.164621283538738769e-03
1.769900000000000091e+02 6.192783691253093137e-01 2.732577742238814170e-03
2.228100000000000023e+02 6.181307554660565584e-01 2.491353425353447313e-03
