# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 -8.772405318582193279e-05 1.665600752122234709e-04
3.531299999999999883e+00 -1.982919959536915777e-04 1.324722937927669849e-04
4.445700000000000429e+00 4.239307292667843966e-06 9.740600002658196283e-05
5.596799999999999997e+00 -1.405304646182427080e-04 9.025319690993138539e-05
7.046000000000000263e+00 -1.112760083398066656e-04 6.501045909514636891e-05
8.870300000000000296e+00 3.308895100989116332e-05 6.554562634655059026e-05
1.116699999999999982e+01 1.358180806841857930e-05 4.353196988048991297e-05
1.405899999999999928e+01 -1.169139314457234450e-05 3.919197496213358025e-05
1.769900000000000162e+01 1.613485472774332655e-05 3.109142689082693888e-05
2.228099999999999881e+01 -1.848293409941827484e-05 2.596140947018015882e-05
2.805000000000000071e+01 2.423727159020771585e-05 2.404895730426242581e-05
3.531300000000000239e+01 1.578160116329126319e-05 1.953023295047623506e-05
4.445700000000000074e+01 -2.395725656662368088e-05 1.584426694900641747e-05
5.596800000000000352e+01 -1.553305368161366393e-05 1.306180039129156342e-05
7.045999999999999375e+01 -2.480018690334271015e-05 1.195775737832930382e-05
8.870300000000000296e+01 -1.051624589335422720e-05 1.019620649802388078e-05
1.116700000000000017e+02 1.207681958236924223e-05 9.985401073161573348e-06
1.405900000000000034e+02 4.567246208157028884e-06 8.358571712254508611e-06
1.769900000000000091e+02 3.666360189824830586e-06 8.328907729078571174e-06
2.228100000000000023e+02 1.311058413425036741e-06 7.081973574307152974e-06
