# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 -3.688477234407044783e-05 3.166947618916415467e-05
3.531299999999999883e+00 -1.631344771886047117e-05 2.581372401537602190e-05
4.445700000000000429e+00 4.186072389618800065e-06 2.463581372592258173e-05
5.596799999999999997e+00 -1.236816317556150529e-05 1.749649335588755568e-05
7.046000000000000263e+00 -2.069741137579224146e-05 1.728435809173501514e-05
8.870300000000000296e+00 -8.340459619058719258e-07 1.439394931651534852e-05
1.116699999999999982e+01 -2.124680880510088933e-05 1.444267698106733155e-05
1.405899999999999928e+01 -2.689452864925507530e-05 1.288277474299751830e-05
1.769900000000000162e+01 -8.398733250914255881e-06 1.519862008759354581e-05
2.228099999999999881e+01 -1.438647178836487466e-05 1.519682816840972469e-05
2.805000000000000071e+01 -1.748948765803302573e-05 1.795184209320106945e-05
3.531300000000000239e+01 -7.001915960987135707e-06 2.004388194418285345e-05
4.445700000000000074e+01 -3.494662320921371820e-06 2.376547975466109457e-05
5.596800000000000352e+01 -6.682680970813529182e-06 2.690922915660753787e-05
7.045999999999999375e+01 5.005282243689766273e-06 3.192032288530759481e-05
8.870300000000000296e+01 1.188801233829301412e-05 3.824989195568688786e-05
1.116700000000000017e+02 -6.863930401819371286e-07 5.062790854141478502e-05
1.405900000000000034e+02 -3.906865112093503431e-06 6.209138726563187441e-05
1.769900000000000091e+02 -1.078882654815138692e-05 6.866468388864693079e-05
2.228100000000000023e+02 -2.712470826519086396e-05 7.499098912563618633e-05
