# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 1.568415761338289157e-03 1.612284078521939075e-04
3.531299999999999883e+00 1.421519052772698098e-03 1.211996198458586846e-04
4.445700000000000429e+00 1.034803564998769279e-03 1.105182955269158742e-04
5.596799999999999997e+00 8.358866760447860016e-04 9.227973826483502288e-05
7.046000000000000263e+00 5.813638778147645590e-04 7.370593796220769971e-05
8.870300000000000296e+00 3.400611733915134501e-04 5.132117156982413564e-05
1.116699999999999982e+01 3.362357025168700845e-04 4.362176386590964073e-05
1.405899999999999928e+01 3.135706731882072131e-04 3.871462841020560858e-05
1.769900000000000162e+01 2.342591760025876477e-04 3.208332714827974338e-05
2.228099999999999881e+01 1.918828032252412464e-04 2.768015180641081479e-05
2.805000000000000071e+01 1.906242076305143677e-04 2.600567546793589342e-05
3.531300000000000239e+01 1.578129300411074815e-04 1.911158403260115432e-05
4.445700000000000074e+01 1.152879075522509706e-04 1.743815353224858867e-05
5.596800000000000352e+01 9.850048535983462123e-05 1.461776679241037377e-05
7.045999999999999375e+01 9.187309056972224684e-05 1.442986956992468612e-05
8.870300000000000296e+01 8.554084219042193177e-05 1.290513126477442467e-05
1.116700000000000017e+02 7.183690142886158968e-05 1.187886022720382464e-05
1.405900000000000034e+02 4.802242284298956741e-05 1.192106459658674649e-05
1.769900000000000091e+02 4.099075457675969725e-05 1.241643717526757104e-05
2.228100000000000023e+02 2.474583518770986205e-05 1.053289200445538333e-05
