## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8322e+00   1.0391e+00   3.8759e-04   8.6817e-04   4.2864e+04   2.2372e+05
  3.5313e+00   3.5670e+00   1.2699e+00  -3.8727e-05   7.0158e-04   6.5636e+04   3.4328e+05
  4.4457e+00   4.4898e+00   1.4999e+00  -1.4842e-04   5.6593e-04   1.0087e+05   5.2828e+05
  5.5968e+00   5.6529e+00   1.7303e+00  -4.3036e-04   4.5719e-04   1.5456e+05   8.1259e+05
  7.0460e+00   7.1164e+00   1.9605e+00  -6.7128e-04   3.6982e-04   2.3622e+05   1.2424e+06
  8.8703e+00   8.9643e+00   2.1913e+00  -6.2695e-04   2.9753e-04   3.6496e+05   1.9250e+06
  1.1167e+01   1.1279e+01   2.4211e+00  -6.2006e-04   2.3885e-04   5.6630e+05   3.0132e+06
  1.4059e+01   1.4206e+01   2.6517e+00  -5.9672e-04   1.9171e-04   8.7905e+05   4.6601e+06
  1.7699e+01   1.7889e+01   2.8822e+00  -7.4285e-04   1.5330e-04   1.3747e+06   7.2812e+06
  2.2281e+01   2.2513e+01   3.1121e+00  -7.9583e-04   1.2256e-04   2.1507e+06   1.1356e+07
  2.8050e+01   2.8342e+01   3.3424e+00  -7.1354e-04   9.8950e-05   3.2997e+06   1.7423e+07
  3.5313e+01   3.5671e+01   3.5724e+00  -9.1164e-04   8.0148e-05   5.0294e+06   2.6615e+07
  4.4457e+01   4.4896e+01   3.8023e+00  -7.4394e-04   6.5155e-05   7.6103e+06   4.0277e+07
  5.5968e+01   5.6496e+01   4.0322e+00  -7.5468e-04   5.3617e-05   1.1238e+07   5.9229e+07
  7.0460e+01   7.1100e+01   4.2621e+00  -7.5937e-04   4.4530e-05   1.6292e+07   8.5895e+07
  8.8703e+01   8.9421e+01   4.4913e+00  -6.5046e-04   3.7785e-05   2.2629e+07   1.1944e+08
  1.1167e+02   1.1247e+02   4.7206e+00  -4.9983e-04   3.2915e-05   2.9820e+07   1.5972e+08
  1.4059e+02   1.4158e+02   4.9508e+00  -2.8709e-04   2.8973e-05   3.8487e+07   2.0783e+08
  1.7699e+02   1.7855e+02   5.1828e+00   2.7714e-04   2.4866e-05   5.2249e+07   2.7965e+08
  2.2281e+02   2.2457e+02   5.4122e+00   6.6645e-04   2.0944e-05   7.3651e+07   3.9058e+08
