## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   6.3412e-01   5.1636e-03   2.3405e+04   2.3405e+04
  3.5313e+00   3.5650e+00   1.2693e+00   6.2546e-01   4.2581e-03   3.4418e+04   3.4418e+04
  4.4457e+00   4.4883e+00   1.4995e+00   6.2983e-01   3.4903e-03   5.1224e+04   5.1224e+04
  5.5968e+00   5.6523e+00   1.7302e+00   6.3075e-01   2.8449e-03   7.7106e+04   7.7106e+04
  7.0460e+00   7.1192e+00   1.9609e+00   6.2671e-01   2.2961e-03   1.1837e+05   1.1837e+05
  8.8703e+00   8.9714e+00   2.1921e+00   6.3229e-01   1.8212e-03   1.8815e+05   1.8815e+05
  1.1167e+01   1.1267e+01   2.4200e+00   6.3263e-01   1.4638e-03   2.9125e+05   2.9125e+05
  1.4059e+01   1.4170e+01   2.6492e+00   6.2897e-01   1.2395e-03   4.0617e+05   4.0617e+05
  1.7699e+01   1.7873e+01   2.8813e+00   6.3215e-01   1.0344e-03   5.8327e+05   5.8327e+05
  2.2281e+01   2.2455e+01   3.1095e+00   6.3068e-01   8.6581e-04   8.3246e+05   8.3246e+05
  2.8050e+01   2.8295e+01   3.3407e+00   6.3195e-01   7.4139e-04   1.1353e+06   1.1353e+06
  3.5313e+01   3.5631e+01   3.5712e+00   6.3383e-01   6.2727e-04   1.5860e+06   1.5860e+06
  4.4457e+01   4.4930e+01   3.8031e+00   6.3390e-01   5.0848e-04   2.4136e+06   2.4136e+06
  5.5968e+01   5.6570e+01   4.0335e+00   6.3302e-01   4.0588e-04   3.7880e+06   3.7880e+06
  7.0460e+01   7.1311e+01   4.2651e+00   6.3367e-01   3.1423e-04   6.3200e+06   6.3200e+06
  8.8703e+01   8.9791e+01   4.4955e+00   6.3127e-01   2.4024e-04   1.0812e+07   1.0812e+07
  1.1167e+02   1.1325e+02   4.7276e+00   6.3102e-01   1.7795e-04   1.9707e+07   1.9707e+07
  1.4059e+02   1.4211e+02   4.9545e+00   6.3414e-01   1.3851e-04   3.2527e+07   3.2527e+07
  1.7699e+02   1.7885e+02   5.1845e+00   6.3744e-01   1.1145e-04   5.0243e+07   5.0243e+07
  2.2281e+02   2.2248e+02   5.4028e+00   6.3877e-01   1.0068e-04   6.1560e+07   6.1560e+07
