## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8331e+00   1.0394e+00   6.3948e-01   1.7843e-03   2.3579e+05   2.3579e+05
  3.5313e+00   3.5682e+00   1.2702e+00   6.3873e-01   1.4350e-03   3.6456e+05   3.6456e+05
  4.4457e+00   4.4925e+00   1.5005e+00   6.3983e-01   1.1443e-03   5.7330e+05   5.7330e+05
  5.5968e+00   5.6546e+00   1.7306e+00   6.3639e-01   9.2203e-04   8.8307e+05   8.8307e+05
  7.0460e+00   7.1172e+00   1.9606e+00   6.3788e-01   7.4417e-04   1.3556e+06   1.3556e+06
  8.8703e+00   8.9668e+00   2.1916e+00   6.3782e-01   5.9826e-04   2.0975e+06   2.0975e+06
  1.1167e+01   1.1280e+01   2.4211e+00   6.3781e-01   4.7757e-04   3.2916e+06   3.2916e+06
  1.4059e+01   1.4203e+01   2.6515e+00   6.3815e-01   3.8577e-04   5.0447e+06   5.0447e+06
  1.7699e+01   1.7883e+01   2.8819e+00   6.3729e-01   3.1111e-04   7.7564e+06   7.7564e+06
  2.2281e+01   2.2508e+01   3.1119e+00   6.3703e-01   2.5024e-04   1.1989e+07   1.1989e+07
  2.8050e+01   2.8338e+01   3.3422e+00   6.3672e-01   2.0256e-04   1.8297e+07   1.8297e+07
  3.5313e+01   3.5658e+01   3.5720e+00   6.3654e-01   1.6504e-04   2.7563e+07   2.7563e+07
  4.4457e+01   4.4906e+01   3.8026e+00   6.3649e-01   1.3424e-04   4.1658e+07   4.1658e+07
  5.5968e+01   5.6523e+01   4.0326e+00   6.3580e-01   1.0906e-04   6.3116e+07   6.3116e+07
  7.0460e+01   7.1142e+01   4.2627e+00   6.3622e-01   8.9033e-05   9.4707e+07   9.4707e+07
  8.8703e+01   8.9454e+01   4.4917e+00   6.3624e-01   7.4206e-05   1.3634e+08   1.3634e+08
  1.1167e+02   1.1271e+02   4.7229e+00   6.3807e-01   6.2063e-05   1.9490e+08   1.9490e+08
  1.4059e+02   1.4205e+02   4.9542e+00   6.3937e-01   5.0856e-05   2.9027e+08   2.9027e+08
  1.7699e+02   1.7869e+02   5.1836e+00   6.3991e-01   4.0893e-05   4.4893e+08   4.4893e+08
  2.2281e+02   2.2410e+02   5.4100e+00   6.3960e-01   3.5604e-05   5.9222e+08   5.9222e+08
