## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00  -4.0803e-04  -3.4830e-04   1.3758e-03   1.9189e+04   1.0494e+05
  3.5313e+00   3.5656e+00   1.2694e+00  -5.5923e-05  -5.0768e-04   1.1075e-03   2.9612e+04   1.6340e+05
  4.4457e+00   4.4929e+00   1.5006e+00  -3.0276e-04   1.0817e-03   8.8102e-04   4.6795e+04   2.5711e+05
  5.5968e+00   5.6551e+00   1.7307e+00   2.9137e-04  -5.2143e-05   7.0429e-04   7.3227e+04   4.0398e+05
  7.0460e+00   7.1214e+00   1.9612e+00   5.6375e-04   7.2205e-05   5.6507e-04   1.1375e+05   6.3311e+05
  8.8703e+00   8.9624e+00   2.1911e+00   5.1674e-05  -5.0287e-04   4.5094e-04   1.7862e+05   9.9563e+05
  1.1167e+01   1.1284e+01   2.4215e+00  -2.9330e-04   1.0507e-04   3.6020e-04   2.7995e+05   1.5628e+06
  1.4059e+01   1.4208e+01   2.6519e+00   2.3418e-04  -1.2706e-04   2.8774e-04   4.3871e+05   2.4511e+06
  1.7699e+01   1.7890e+01   2.8823e+00   4.8500e-04   3.5325e-05   2.2921e-04   6.9136e+05   3.8607e+06
  2.2281e+01   2.2526e+01   3.1127e+00   5.5702e-05   1.1706e-04   1.8192e-04   1.0975e+06   6.1210e+06
  2.8050e+01   2.8349e+01   3.3427e+00   7.7872e-05  -1.9757e-04   1.4496e-04   1.7286e+06   9.6773e+06
  3.5313e+01   3.5694e+01   3.5730e+00   1.6895e-04  -1.5167e-04   1.1558e-04   2.7190e+06   1.5265e+07
  4.4457e+01   4.4936e+01   3.8033e+00   2.5511e-04  -1.2878e-04   9.2017e-05   4.2898e+06   2.4042e+07
  5.5968e+01   5.6580e+01   4.0337e+00   2.8889e-04  -2.7611e-04   7.3109e-05   6.7957e+06   3.8009e+07
  7.0460e+01   7.1224e+01   4.2638e+00   2.3547e-04  -5.8713e-05   5.8093e-05   1.0763e+07   6.0207e+07
  8.8703e+01   8.9668e+01   4.4941e+00   3.8768e-04   1.9412e-05   4.6171e-05   1.7039e+07   9.5326e+07
  1.1167e+02   1.1290e+02   4.7245e+00   4.1888e-04  -3.7510e-06   3.6673e-05   2.7007e+07   1.5123e+08
  1.4059e+02   1.4216e+02   4.9550e+00   3.9519e-04  -1.6484e-04   2.8976e-05   4.3260e+07   2.4281e+08
  1.7699e+02   1.7894e+02   5.1851e+00   5.8941e-04  -1.2702e-04   2.2938e-05   6.9036e+07   3.8879e+08
  2.2281e+02   2.2476e+02   5.4130e+00   5.3857e-04   8.6577e-05   1.8769e-05   1.0311e+08   5.7957e+08
