## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 225702478.29982007}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8326e+00   1.0393e+00  -9.3311e-03   6.5855e-03   1.0285e+04   1.0382e+04   6.2906e+04
  3.5313e+00   3.5661e+00   1.2696e+00  -1.8532e-02   5.3003e-03   1.5730e+04   1.6027e+04   9.6890e+04
  4.4457e+00   4.4910e+00   1.5002e+00  -4.2489e-02   4.2855e-03   2.3475e+04   2.4517e+04   1.4558e+05
  5.5968e+00   5.6479e+00   1.7294e+00  -6.7594e-02   3.4801e-03   3.4665e+04   3.7178e+04   2.1792e+05
  7.0460e+00   7.1188e+00   1.9608e+00  -8.3098e-02   2.8131e-03   5.2169e+04   5.6897e+04   3.2828e+05
  8.8703e+00   8.9687e+00   2.1918e+00  -7.7564e-02   2.2701e-03   8.0599e+04   8.7376e+04   5.0540e+05
  1.1167e+01   1.1277e+01   2.4208e+00  -7.2524e-02   1.8148e-03   1.2680e+05   1.3671e+05   7.9442e+05
  1.4059e+01   1.4200e+01   2.6513e+00  -8.6673e-02   1.4617e-03   1.9247e+05   2.1073e+05   1.2096e+06
  1.7699e+01   1.7888e+01   2.8822e+00  -9.0174e-02   1.1762e-03   2.9612e+05   3.2547e+05   1.8500e+06
  2.2281e+01   2.2498e+01   3.1115e+00  -8.5764e-02   9.4415e-04   4.6179e+05   5.0511e+05   2.8496e+06
  2.8050e+01   2.8337e+01   3.3422e+00  -9.5413e-02   7.6808e-04   6.9042e+05   7.6324e+05   4.2879e+06
  3.5313e+01   3.5678e+01   3.5726e+00  -8.5715e-02   6.2114e-04   1.0670e+06   1.1671e+06   6.5773e+06
  4.4457e+01   4.4893e+01   3.8023e+00  -7.1464e-02   5.0765e-04   1.6224e+06   1.7472e+06   9.9249e+06
  5.5968e+01   5.6537e+01   4.0329e+00  -4.6741e-02   4.1957e-04   2.4382e+06   2.5578e+06   1.4827e+07
  7.0460e+01   7.1126e+01   4.2625e+00  -1.5803e-02   3.4647e-04   3.6917e+06   3.7509e+06   2.2316e+07
  8.8703e+01   8.9550e+01   4.4928e+00   8.3199e-03   2.8777e-04   5.4826e+06   5.4374e+06   3.3040e+07
  1.1167e+02   1.1266e+02   4.7224e+00   1.8180e-03   2.4047e-04   7.8009e+06   7.7868e+06   4.7137e+07
  1.4059e+02   1.4218e+02   4.9551e+00   4.6554e-02   1.9749e-04   1.2082e+07   1.1545e+07   7.1590e+07
  1.7699e+02   1.7892e+02   5.1849e+00   5.6012e-02   1.5688e-04   1.9321e+07   1.8296e+07   1.1544e+08
  2.2281e+02   2.2542e+02   5.4159e+00   7.8269e-02   1.2475e-04   3.1195e+07   2.8931e+07   1.8635e+08
