## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 806409974.66999}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8331e+00   1.0395e+00   3.2779e-02   3.4223e-03   3.4917e+04   3.3808e+04   2.2577e+05
  3.5313e+00   3.5665e+00   1.2697e+00   3.2463e-02   2.7539e-03   5.3905e+04   5.2210e+04   3.5013e+05
  4.4457e+00   4.4915e+00   1.5003e+00   1.6826e-02   2.2026e-03   8.2994e+04   8.1620e+04   5.3991e+05
  5.5968e+00   5.6556e+00   1.7308e+00   2.3044e-02   1.7661e-03   1.2987e+05   1.2694e+05   8.4304e+05
  7.0460e+00   7.1206e+00   1.9611e+00   2.7535e-02   1.4181e-03   2.0231e+05   1.9688e+05   1.3105e+06
  8.8703e+00   8.9662e+00   2.1916e+00   2.5645e-02   1.1358e-03   3.1480e+05   3.0693e+05   2.0457e+06
  1.1167e+01   1.1283e+01   2.4214e+00   1.5441e-02   9.0551e-04   4.9036e+05   4.8291e+05   3.1992e+06
  1.4059e+01   1.4203e+01   2.6515e+00   7.6592e-03   7.2664e-04   7.5566e+05   7.4991e+05   4.9390e+06
  1.7699e+01   1.7885e+01   2.8820e+00   3.0457e-03   5.8346e-04   1.1667e+06   1.1631e+06   7.6233e+06
  2.2281e+01   2.2510e+01   3.1120e+00  -1.7915e-03   4.6776e-04   1.8065e+06   1.8097e+06   1.1846e+07
  2.8050e+01   2.8341e+01   3.3423e+00  -6.4445e-03   3.7686e-04   2.7700e+06   2.7879e+06   1.8216e+07
  3.5313e+01   3.5676e+01   3.5725e+00  -3.1037e-03   3.0345e-04   4.2868e+06   4.3001e+06   2.8064e+07
  4.4457e+01   4.4918e+01   3.8029e+00  -3.4910e-03   2.4435e-04   6.6087e+06   6.6318e+06   4.3418e+07
  5.5968e+01   5.6558e+01   4.0333e+00  -5.4772e-03   1.9588e-04   1.0263e+07   1.0320e+07   6.7411e+07
  7.0460e+01   7.1221e+01   4.2638e+00   4.5964e-04   1.5695e-04   1.6082e+07   1.6075e+07   1.0494e+08
  8.8703e+01   8.9649e+01   4.4939e+00   6.8652e-03   1.2570e-04   2.5232e+07   2.5060e+07   1.6466e+08
  1.1167e+02   1.1294e+02   4.7249e+00   1.1592e-02   1.0041e-04   3.9728e+07   3.9272e+07   2.5947e+08
  1.4059e+02   1.4217e+02   4.9550e+00   1.6756e-02   7.9089e-05   6.4363e+07   6.3302e+07   4.1933e+08
  1.7699e+02   1.7871e+02   5.1838e+00  -5.3987e-04   6.2812e-05   1.0031e+08   1.0036e+08   6.5499e+08
  2.2281e+02   2.2428e+02   5.4109e+00  -1.5883e-02   5.3724e-05   1.3501e+08   1.3719e+08   8.8510e+08
