## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 32538168.122902792}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8314e+00   1.0389e+00  -3.4190e-02   1.1875e-02   2.8539e+03   2.9549e+03   1.8619e+04
  3.5313e+00   3.5696e+00   1.2706e+00  -2.7991e-02   9.5641e-03   4.4280e+03   4.5556e+03   2.8411e+04
  4.4457e+00   4.4971e+00   1.5016e+00  -7.6249e-03   7.7478e-03   6.8888e+03   6.9418e+03   4.3808e+04
  5.5968e+00   5.6492e+00   1.7296e+00   4.8453e-03   6.3208e-03   1.0481e+04   1.0430e+04   6.4990e+04
  7.0460e+00   7.1110e+00   1.9597e+00  -3.4578e-02   5.1163e-03   1.5369e+04   1.5919e+04   9.8250e+04
  8.8703e+00   8.9705e+00   2.1920e+00  -5.2598e-02   4.1534e-03   2.2885e+04   2.4155e+04   1.4716e+05
  1.1167e+01   1.1276e+01   2.4208e+00  -4.4196e-02   3.3628e-03   3.5220e+04   3.6849e+04   2.2620e+05
  1.4059e+01   1.4191e+01   2.6507e+00  -5.1103e-02   2.7765e-03   5.1293e+04   5.4055e+04   3.3235e+05
  1.7699e+01   1.7874e+01   2.8814e+00  -6.2972e-02   2.2906e-03   7.4417e+04   7.9418e+04   4.8769e+05
  2.2281e+01   2.2478e+01   3.1106e+00  -5.9132e-02   1.8971e-03   1.0894e+05   1.1579e+05   7.1066e+05
  2.8050e+01   2.8332e+01   3.3421e+00  -6.1142e-02   1.5525e-03   1.6232e+05   1.7289e+05   1.0507e+06
  3.5313e+01   3.5655e+01   3.5719e+00  -7.8200e-02   1.2673e-03   2.3916e+05   2.5945e+05   1.5491e+06
  4.4457e+01   4.4911e+01   3.8027e+00  -8.5346e-02   1.0262e-03   3.6195e+05   3.9573e+05   2.3724e+06
  5.5968e+01   5.6512e+01   4.0325e+00  -5.0374e-02   8.4370e-04   5.5591e+05   5.8539e+05   3.5995e+06
  7.0460e+01   7.1031e+01   4.2611e+00  -3.7098e-02   7.2224e-04   7.6922e+05   7.9885e+05   4.8736e+06
  8.8703e+01   8.9396e+01   4.4911e+00  -2.1297e-02   6.2788e-04   1.0345e+06   1.0570e+06   6.4880e+06
  1.1167e+02   1.1287e+02   4.7243e+00  -6.1634e-02   5.1034e-04   1.5014e+06   1.6000e+06   9.7387e+06
  1.4059e+02   1.4247e+02   4.9572e+00  -6.0594e-02   3.9380e-04   2.5242e+06   2.6870e+06   1.6427e+07
  1.7699e+02   1.7881e+02   5.1843e+00  -2.0169e-02   3.1682e-04   4.0677e+06   4.1514e+06   2.5665e+07
  2.2281e+02   2.2375e+02   5.4084e+00   6.6075e-03   2.8396e-04   5.2022e+06   5.1680e+06   3.2171e+07
