## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 626038651.0118626}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8317e+00   1.0390e+00   3.2469e-02   3.5665e-03   3.8006e+04   3.6811e+04   2.1733e+05
  3.5313e+00   3.5683e+00   1.2702e+00   2.8008e-02   2.8659e-03   5.8605e+04   5.7008e+04   3.3474e+05
  4.4457e+00   4.4917e+00   1.5003e+00   3.0943e-02   2.3050e-03   9.0854e+04   8.8127e+04   5.1865e+05
  5.5968e+00   5.6566e+00   1.7309e+00   2.7343e-02   1.8434e-03   1.4156e+05   1.3779e+05   8.0478e+05
  7.0460e+00   7.1200e+00   1.9610e+00   2.1996e-02   1.4776e-03   2.1916e+05   2.1444e+05   1.2508e+06
  8.8703e+00   8.9660e+00   2.1915e+00   1.4946e-02   1.1817e-03   3.4030e+05   3.3529e+05   1.9522e+06
  1.1167e+01   1.1285e+01   2.4215e+00   2.1478e-02   9.4196e-04   5.3904e+05   5.2770e+05   3.0786e+06
  1.4059e+01   1.4201e+01   2.6514e+00   1.5265e-02   7.5567e-04   8.3247e+05   8.1995e+05   4.7804e+06
  1.7699e+01   1.7884e+01   2.8820e+00   9.8592e-03   6.0710e-04   1.2829e+06   1.2704e+06   7.3850e+06
  2.2281e+01   2.2509e+01   3.1120e+00   8.2437e-03   4.8696e-04   1.9908e+06   1.9745e+06   1.1439e+07
  2.8050e+01   2.8340e+01   3.3423e+00   6.6515e-03   3.9308e-04   3.0505e+06   3.0303e+06   1.7504e+07
  3.5313e+01   3.5667e+01   3.5723e+00   1.2089e-02   3.1850e-04   4.6714e+06   4.6156e+06   2.6752e+07
  4.4457e+01   4.4886e+01   3.8021e+00   1.6641e-02   2.6039e-04   7.0205e+06   6.9056e+06   4.0123e+07
  5.5968e+01   5.6495e+01   4.0321e+00   1.6470e-02   2.1510e-04   1.0286e+07   1.0120e+07   5.9006e+07
  7.0460e+01   7.1106e+01   4.2622e+00   1.5204e-02   1.7823e-04   1.4964e+07   1.4740e+07   8.5771e+07
  8.8703e+01   8.9460e+01   4.4918e+00   1.0641e-02   1.4888e-04   2.1350e+07   2.1125e+07   1.2266e+08
  1.1167e+02   1.1271e+02   4.7228e+00  -6.2762e-03   1.2373e-04   3.0392e+07   3.0584e+07   1.7500e+08
  1.4059e+02   1.4208e+02   4.9544e+00  -7.3112e-03   1.0100e-04   4.5563e+07   4.5898e+07   2.6091e+08
  1.7699e+02   1.7897e+02   5.1852e+00  -1.1691e-03   8.0284e-05   7.2559e+07   7.2643e+07   4.1326e+08
  2.2281e+02   2.2441e+02   5.4114e+00   1.9597e-04   6.7344e-05   1.0326e+08   1.0324e+08   5.8957e+08
