## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 543235935.8888267}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8316e+00   1.0390e+00   2.0138e-02   3.8243e-03   2.9942e+04   2.9351e+04   1.7494e+05
  3.5313e+00   3.5649e+00   1.2692e+00  -4.5515e-03   3.0662e-03   4.5452e+04   4.5660e+04   2.6882e+05
  4.4457e+00   4.4929e+00   1.5006e+00  -7.4023e-03   2.4687e-03   6.9915e+04   7.0437e+04   4.1323e+05
  5.5968e+00   5.6550e+00   1.7307e+00  -1.1228e-02   1.9793e-03   1.0834e+05   1.0957e+05   6.3814e+05
  7.0460e+00   7.1210e+00   1.9612e+00  -1.3555e-02   1.5890e-03   1.6772e+05   1.7002e+05   9.8785e+05
  8.8703e+00   8.9652e+00   2.1914e+00  -1.4585e-02   1.2704e-03   2.6209e+05   2.6597e+05   1.5420e+06
  1.1167e+01   1.1284e+01   2.4214e+00  -1.0319e-02   1.0128e-03   4.1416e+05   4.1848e+05   2.4343e+06
  1.4059e+01   1.4201e+01   2.6514e+00  -1.2799e-02   8.1409e-04   6.3943e+05   6.4772e+05   3.7680e+06
  1.7699e+01   1.7887e+01   2.8821e+00  -2.7140e-02   6.5309e-04   9.7913e+05   1.0064e+06   5.8039e+06
  2.2281e+01   2.2510e+01   3.1120e+00  -2.5039e-02   5.2310e-04   1.5295e+06   1.5688e+06   9.0388e+06
  2.8050e+01   2.8351e+01   3.3427e+00  -1.6629e-02   4.2242e-04   2.3656e+06   2.4056e+06   1.3914e+07
  3.5313e+01   3.5678e+01   3.5725e+00  -1.1592e-02   3.4187e-04   3.6303e+06   3.6729e+06   2.1357e+07
  4.4457e+01   4.4917e+01   3.8028e+00  -4.8172e-03   2.7616e-04   5.6016e+06   5.6287e+06   3.2814e+07
  5.5968e+01   5.6540e+01   4.0330e+00   8.7392e-03   2.2472e-04   8.5745e+06   8.5002e+06   4.9961e+07
  7.0460e+01   7.1160e+01   4.2629e+00   2.1870e-02   1.8395e-04   1.2964e+07   1.2686e+07   7.5193e+07
  8.8703e+01   8.9533e+01   4.4926e+00   2.7499e-02   1.5172e-04   1.9162e+07   1.8649e+07   1.1069e+08
  1.1167e+02   1.1274e+02   4.7231e+00   3.3969e-02   1.2539e-04   2.8230e+07   2.7302e+07   1.6185e+08
  1.4059e+02   1.4185e+02   4.9527e+00   3.1491e-02   1.0390e-04   4.1018e+07   3.9765e+07   2.3464e+08
  1.7699e+02   1.7867e+02   5.1835e+00   4.5774e-02   8.6893e-05   5.9456e+07   5.6853e+07   3.3854e+08
  2.2281e+02   2.2476e+02   5.4130e+00   2.9511e-02   7.1545e-05   8.6338e+07   8.3863e+07   4.9582e+08
