## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 826361258.383853}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8316e+00   1.0389e+00   1.7715e-02   3.6133e-03   3.5291e+04   3.4677e+04   2.0862e+05
  3.5313e+00   3.5684e+00   1.2702e+00   3.1872e-03   2.9012e-03   5.3962e+04   5.3791e+04   3.2070e+05
  4.4457e+00   4.4921e+00   1.5005e+00   2.1541e-03   2.3261e-03   8.3856e+04   8.3676e+04   4.9984e+05
  5.5968e+00   5.6539e+00   1.7305e+00   1.6975e-03   1.8648e-03   1.3042e+05   1.3020e+05   7.7379e+05
  7.0460e+00   7.1216e+00   1.9612e+00   1.9166e-03   1.4926e-03   2.0360e+05   2.0322e+05   1.2110e+06
  8.8703e+00   8.9656e+00   2.1915e+00  -9.5938e-04   1.1918e-03   3.1846e+05   3.1876e+05   1.8955e+06
  1.1167e+01   1.1285e+01   2.4215e+00   1.5586e-03   9.5164e-04   5.0071e+05   4.9993e+05   2.9728e+06
  1.4059e+01   1.4205e+01   2.6517e+00   8.3677e-03   7.6344e-04   7.8330e+05   7.7680e+05   4.6235e+06
  1.7699e+01   1.7885e+01   2.8820e+00   1.3643e-04   6.1222e-04   1.2081e+06   1.2079e+06   7.1534e+06
  2.2281e+01   2.2514e+01   3.1122e+00   1.5213e-03   4.9131e-04   1.8785e+06   1.8757e+06   1.1106e+07
  2.8050e+01   2.8343e+01   3.3424e+00   3.6528e-03   3.9556e-04   2.9042e+06   2.8936e+06   1.7174e+07
  3.5313e+01   3.5674e+01   3.5725e+00  -9.1231e-05   3.1920e-04   4.4432e+06   4.4436e+06   2.6366e+07
  4.4457e+01   4.4908e+01   3.8026e+00  -1.4148e-03   2.5811e-04   6.7861e+06   6.7957e+06   4.0345e+07
  5.5968e+01   5.6524e+01   4.0327e+00  -8.0888e-03   2.0909e-04   1.0272e+07   1.0356e+07   6.1360e+07
  7.0460e+01   7.1200e+01   4.2635e+00  -9.1605e-03   1.6879e-04   1.5746e+07   1.5892e+07   9.4287e+07
  8.8703e+01   8.9677e+01   4.4942e+00  -1.1311e-02   1.3455e-04   2.4725e+07   2.5008e+07   1.4811e+08
  1.1167e+02   1.1288e+02   4.7243e+00  -7.4046e-03   1.0723e-04   3.9084e+07   3.9376e+07   2.3408e+08
  1.4059e+02   1.4213e+02   4.9547e+00  -4.2696e-03   8.5634e-05   6.1476e+07   6.1739e+07   3.6776e+08
  1.7699e+02   1.7878e+02   5.1842e+00   2.6954e-03   6.8532e-05   9.6659e+07   9.6399e+07   5.7671e+08
  2.2281e+02   2.2448e+02   5.4118e+00   8.6941e-03   5.7914e-05   1.3616e+08   1.3498e+08   8.1010e+08
