## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 7669540.179836107}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8340e+00   1.0398e+00   6.5181e-02   1.4811e-02   1.6417e+03   1.5413e+03   1.3106e+04
  3.5313e+00   3.5686e+00   1.2703e+00   3.9921e-02   1.1854e-02   2.5021e+03   2.4061e+03   1.9938e+04
  4.4457e+00   4.4894e+00   1.4998e+00   5.4807e-02   9.5817e-03   3.8844e+03   3.6826e+03   3.0701e+04
  5.5968e+00   5.6564e+00   1.7309e+00   4.8274e-03   7.6916e-03   5.7425e+03   5.7149e+03   4.6512e+04
  7.0460e+00   7.1243e+00   1.9616e+00   8.7718e-03   6.2144e-03   8.8315e+03   8.7547e+03   7.1773e+04
  8.8703e+00   8.9714e+00   2.1921e+00   1.2661e-02   5.0255e-03   1.3556e+04   1.3387e+04   1.0914e+05
  1.1167e+01   1.1258e+01   2.4192e+00   2.1055e-02   4.0611e-03   2.0931e+04   2.0500e+04   1.6922e+05
  1.4059e+01   1.4184e+01   2.6502e+00  -7.0884e-03   3.3145e-03   3.0556e+04   3.0774e+04   2.4917e+05
  1.7699e+01   1.7873e+01   2.8813e+00  -3.5433e-02   2.6985e-03   4.4784e+04   4.6429e+04   3.7092e+05
  2.2281e+01   2.2489e+01   3.1110e+00  -5.3147e-02   2.1959e-03   6.6386e+04   7.0113e+04   5.5466e+05
  2.8050e+01   2.8340e+01   3.3423e+00  -5.6637e-03   1.7987e-03   1.0390e+05   1.0450e+05   8.4783e+05
  3.5313e+01   3.5630e+01   3.5712e+00   1.0899e-02   1.4910e-03   1.5374e+05   1.5209e+05   1.2492e+06
  4.4457e+01   4.4775e+01   3.7996e+00  -1.8307e-02   1.2750e-03   2.0418e+05   2.0799e+05   1.6911e+06
  5.5968e+01   5.6388e+01   4.0302e+00  -1.8505e-02   1.1191e-03   2.6494e+05   2.6994e+05   2.2060e+06
  7.0460e+01   7.0785e+01   4.2577e+00   1.7870e-02   1.0088e-03   3.3813e+05   3.3219e+05   2.7216e+06
  8.8703e+01   8.8660e+01   4.4828e+00   4.5694e-02   1.0447e-03   3.2391e+05   3.0975e+05   2.5606e+06
  1.1167e+02   1.1138e+02   4.7109e+00   5.1432e-02   1.1385e-03   2.7423e+05   2.6082e+05   2.1933e+06
  1.4059e+02   1.4254e+02   4.9577e+00   2.6252e-02   9.4860e-04   3.8558e+05   3.7572e+05   3.1803e+06
  1.7699e+02   1.8031e+02   5.1927e+00   6.6950e-04   6.7586e-04   7.4064e+05   7.4015e+05   6.0598e+06
  2.2281e+02   2.2732e+02   5.4245e+00   3.8050e-02   3.9685e-04   2.2284e+06   2.1468e+06   1.8012e+07
