## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 646605628.4224771}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8342e+00   1.0399e+00   4.6409e-03   3.6487e-03   3.8181e+04   3.8004e+04   2.1591e+05
  3.5313e+00   3.5670e+00   1.2699e+00   5.0582e-03   2.9397e-03   5.8842e+04   5.8546e+04   3.3280e+05
  4.4457e+00   4.4922e+00   1.5005e+00   1.7886e-03   2.3692e-03   9.0298e+04   9.0137e+04   5.1145e+05
  5.5968e+00   5.6542e+00   1.7305e+00  -9.9947e-03   1.9024e-03   1.3841e+05   1.3981e+05   7.8626e+05
  7.0460e+00   7.1169e+00   1.9606e+00  -2.0737e-02   1.5310e-03   2.1137e+05   2.1585e+05   1.2054e+06
  8.8703e+00   8.9630e+00   2.1912e+00  -2.2217e-02   1.2302e-03   3.2689e+05   3.3432e+05   1.8722e+06
  1.1167e+01   1.1283e+01   2.4214e+00  -1.9627e-02   9.8319e-04   5.1313e+05   5.2341e+05   2.9248e+06
  1.4059e+01   1.4207e+01   2.6518e+00  -1.1804e-02   7.9247e-04   7.9615e+05   8.0566e+05   4.5083e+06
  1.7699e+01   1.7884e+01   2.8820e+00  -8.1131e-03   6.3823e-04   1.2321e+06   1.2421e+06   6.9487e+06
  2.2281e+01   2.2504e+01   3.1117e+00  -7.4633e-03   5.1468e-04   1.8958e+06   1.9101e+06   1.0679e+07
  2.8050e+01   2.8338e+01   3.3422e+00  -7.1392e-03   4.1821e-04   2.8722e+06   2.8929e+06   1.6248e+07
  3.5313e+01   3.5676e+01   3.5725e+00   4.7254e-03   3.3980e-04   4.4026e+06   4.3819e+06   2.4750e+07
  4.4457e+01   4.4906e+01   3.8026e+00   1.2253e-02   2.7625e-04   6.7112e+06   6.6300e+06   3.7594e+07
  5.5968e+01   5.6510e+01   4.0324e+00   1.5250e-02   2.2515e-04   1.0134e+07   9.9813e+06   5.6303e+07
  7.0460e+01   7.1148e+01   4.2628e+00   1.1575e-02   1.8409e-04   1.5103e+07   1.4931e+07   8.3640e+07
  8.8703e+01   8.9574e+01   4.4931e+00   1.5790e-02   1.5057e-04   2.2668e+07   2.2316e+07   1.2525e+08
  1.1167e+02   1.1282e+02   4.7238e+00   2.0469e-02   1.2260e-04   3.4352e+07   3.3663e+07   1.9027e+08
  1.4059e+02   1.4200e+02   4.9539e+00   2.2083e-02   9.8746e-05   5.3035e+07   5.1889e+07   2.9497e+08
  1.7699e+02   1.7845e+02   5.1823e+00   9.2678e-03   8.1694e-05   7.6515e+07   7.5812e+07   4.2803e+08
  2.2281e+02   2.2442e+02   5.4115e+00   1.3063e-02   7.1065e-05   1.0149e+08   1.0018e+08   5.7122e+08
