## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 9054165.414865304}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8179e+00   1.0341e+00   1.3323e-01   2.3431e-02   7.2318e+02   6.3816e+02   4.7880e+03
  3.5313e+00   3.5595e+00   1.2678e+00   1.3002e-01   1.8966e-02   1.1006e+03   9.7399e+02   7.3020e+03
  4.4457e+00   4.4842e+00   1.4988e+00   5.3617e-02   1.5131e-02   1.6125e+03   1.5304e+03   1.0899e+04
  5.5968e+00   5.6445e+00   1.7288e+00   3.8428e-03   1.2141e-02   2.3862e+03   2.3770e+03   1.6558e+04
  7.0460e+00   7.1282e+00   1.9622e+00   3.7183e-02   9.8265e-03   3.7634e+03   3.6285e+03   2.5418e+04
  8.8703e+00   8.9570e+00   2.1905e+00  -1.5132e-02   7.7609e-03   5.7291e+03   5.8171e+03   3.9909e+04
  1.1167e+01   1.1279e+01   2.4210e+00   2.6851e-02   6.2255e-03   9.2828e+03   9.0401e+03   6.3506e+04
  1.4059e+01   1.4211e+01   2.6521e+00  -1.3380e-02   4.9637e-03   1.4030e+04   1.4220e+04   9.7445e+04
  1.7699e+01   1.7878e+01   2.8816e+00   3.0648e-04   4.0180e-03   2.1709e+04   2.1702e+04   1.4722e+05
  2.2281e+01   2.2542e+01   3.1134e+00   1.8797e-03   3.2551e-03   3.3129e+04   3.3067e+04   2.2628e+05
  2.8050e+01   2.8320e+01   3.3416e+00   4.5546e-03   2.6407e-03   5.0475e+04   5.0246e+04   3.4782e+05
  3.5313e+01   3.5667e+01   3.5723e+00  -4.6661e-02   2.1726e-03   7.0766e+04   7.4230e+04   5.0610e+05
  4.4457e+01   4.4928e+01   3.8031e+00  -2.6995e-02   1.7889e-03   1.0653e+05   1.0949e+05   7.5062e+05
  5.5968e+01   5.6513e+01   4.0325e+00  -3.1038e-02   1.4680e-03   1.5753e+05   1.6258e+05   1.1439e+06
  7.0460e+01   7.1148e+01   4.2628e+00  -4.9641e-02   1.2139e-03   2.2598e+05   2.3778e+05   1.6820e+06
  8.8703e+01   8.9651e+01   4.4940e+00  -5.9350e-02   9.9728e-04   3.3138e+05   3.5229e+05   2.4906e+06
  1.1167e+02   1.1279e+02   4.7236e+00  -3.7017e-02   7.8110e-04   5.5301e+05   5.7426e+05   4.0971e+06
  1.4059e+02   1.4209e+02   4.9544e+00  -1.2434e-02   6.3091e-04   8.6928e+05   8.8023e+05   6.3424e+06
  1.7699e+02   1.7843e+02   5.1822e+00   6.6343e-03   5.0463e-04   1.3850e+06   1.3759e+06   9.9271e+06
  2.2281e+02   2.2424e+02   5.4107e+00   1.4558e-03   4.2842e-04   1.9117e+06   1.9089e+06   1.3515e+07
