## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 437667.59488679655}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8218e+00   1.0356e+00   1.8441e-01   6.0504e-02   1.7750e+02   1.4987e+02   6.9100e+02
  3.5313e+00   3.5903e+00   1.2766e+00  -1.1469e-01   4.6758e-02   2.2215e+02   2.5093e+02   1.0230e+03
  4.4457e+00   4.4822e+00   1.4983e+00  -4.2265e-02   3.7837e-02   3.6701e+02   3.8321e+02   1.6250e+03
  5.5968e+00   5.6921e+00   1.7373e+00  -4.0949e-02   2.9957e-02   5.8632e+02   6.1135e+02   2.5160e+03
  7.0460e+00   7.0820e+00   1.9557e+00   6.7926e-02   2.3479e-02   1.0628e+03   9.9518e+02   4.0820e+03
  8.8703e+00   8.9517e+00   2.1899e+00   8.9899e-04   1.9237e-02   1.4839e+03   1.4826e+03   5.9430e+03
  1.1167e+01   1.1276e+01   2.4208e+00   5.1197e-02   1.5600e-02   2.3698e+03   2.2544e+03   9.4760e+03
  1.4059e+01   1.4170e+01   2.6492e+00  -7.3210e-03   1.2508e-02   3.4808e+03   3.5065e+03   1.3554e+04
  1.7699e+01   1.7919e+01   2.8840e+00   4.8105e-02   1.0145e-02   5.5867e+03   5.3303e+03   2.1466e+04
  2.2281e+01   2.2491e+01   3.1112e+00   5.0401e-02   8.1560e-03   8.6633e+03   8.2476e+03   3.2568e+04
  2.8050e+01   2.8311e+01   3.3413e+00   6.7518e-02   6.6848e-03   1.3106e+04   1.2277e+04   4.8296e+04
  3.5313e+01   3.5588e+01   3.5700e+00   3.7764e-02   5.7220e-03   1.7389e+04   1.6756e+04   6.6100e+04
  4.4457e+01   4.4661e+01   3.7971e+00   1.4752e-02   5.2006e-03   2.0584e+04   2.0285e+04   8.3755e+04
  5.5968e+01   5.6696e+01   4.0357e+00   4.9899e-03   4.4855e-03   2.7404e+04   2.7268e+04   1.1734e+05
  7.0460e+01   7.1183e+01   4.2632e+00   9.4460e-03   3.6306e-03   4.2016e+04   4.1622e+04   1.7291e+05
  8.8703e+01   8.9701e+01   4.4944e+00   1.4930e-02   2.9434e-03   6.4269e+04   6.3324e+04   2.6030e+05
  1.1167e+02   1.1274e+02   4.7229e+00  -4.3053e-05   2.5201e-03   8.6380e+04   8.6384e+04   3.5332e+05
  1.4059e+02   1.4029e+02   4.9415e+00  -1.6310e-02   2.4281e-03   9.1540e+04   9.3058e+04   3.6481e+05
  1.7699e+02   1.7217e+02   5.1467e+00  -3.9361e-02   3.3671e-03   4.6486e+04   4.8391e+04   2.5514e+05
  2.2281e+02   2.1019e+02   5.3468e+00  -1.3799e-01   1.1349e-02   3.6714e+03   4.2592e+03   3.7095e+04
