## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 239059940.559608}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8307e+00   1.0386e+00  -2.4241e-02   4.8215e-03   1.8473e+04   1.8932e+04   1.1620e+05
  3.5313e+00   3.5684e+00   1.2703e+00  -4.3970e-02   3.8906e-03   2.7797e+04   2.9075e+04   1.7527e+05
  4.4457e+00   4.4909e+00   1.5002e+00  -3.6989e-02   3.1426e-03   4.2914e+04   4.4562e+04   2.6903e+05
  5.5968e+00   5.6527e+00   1.7302e+00  -5.0746e-02   2.5362e-03   6.4950e+04   6.8422e+04   4.1184e+05
  7.0460e+00   7.1138e+00   1.9601e+00  -5.5835e-02   2.0464e-03   9.9230e+04   1.0510e+05   6.3132e+05
  8.8703e+00   8.9713e+00   2.1921e+00  -4.5945e-02   1.6414e-03   1.5585e+05   1.6336e+05   9.9129e+05
  1.1167e+01   1.1279e+01   2.4211e+00  -3.8279e-02   1.3085e-03   2.4720e+05   2.5704e+05   1.5691e+06
  1.4059e+01   1.4198e+01   2.6511e+00  -4.1864e-02   1.0624e-03   3.7361e+05   3.8994e+05   2.3540e+06
  1.7699e+01   1.7885e+01   2.8820e+00  -5.4078e-02   8.5975e-04   5.6320e+05   5.9540e+05   3.5683e+06
  2.2281e+01   2.2501e+01   3.1116e+00  -5.3070e-02   6.9271e-04   8.6852e+05   9.1719e+05   5.5041e+06
  2.8050e+01   2.8334e+01   3.3421e+00  -6.1054e-02   5.6333e-04   1.3022e+06   1.3869e+06   8.2917e+06
  3.5313e+01   3.5657e+01   3.5720e+00  -6.7397e-02   4.5979e-04   1.9415e+06   2.0818e+06   1.2423e+07
  4.4457e+01   4.4852e+01   3.8014e+00  -6.7792e-02   3.8082e-04   2.8290e+06   3.0347e+06   1.8102e+07
  5.5968e+01   5.6453e+01   4.0314e+00  -5.5776e-02   3.2133e-04   4.0246e+06   4.2624e+06   2.5631e+07
  7.0460e+01   7.1072e+01   4.2617e+00  -3.1795e-02   2.7427e-04   5.6646e+06   5.8506e+06   3.5368e+07
  8.8703e+01   8.9446e+01   4.4916e+00  -2.6753e-02   2.3446e-04   7.7920e+06   8.0062e+06   4.8151e+07
  1.1167e+02   1.1289e+02   4.7244e+00  -2.9784e-02   1.9386e-04   1.1362e+07   1.1711e+07   7.1673e+07
  1.4059e+02   1.4228e+02   4.9558e+00  -2.1641e-02   1.5121e-04   1.8831e+07   1.9248e+07   1.1929e+08
  1.7699e+02   1.7870e+02   5.1837e+00  -2.8602e-02   1.1996e-04   2.9707e+07   3.0581e+07   1.8779e+08
  2.2281e+02   2.2421e+02   5.4105e+00  -4.1621e-02   1.0272e-04   3.9974e+07   4.1710e+07   2.5124e+08
