## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 38623529.20538315}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8278e+00   1.0376e+00   6.6011e-02   1.8896e-02   1.9706e+03   1.8485e+03   8.9440e+03
  3.5313e+00   3.5612e+00   1.2682e+00   4.2199e-02   1.5364e-02   2.9142e+03   2.7962e+03   1.3383e+04
  4.4457e+00   4.4783e+00   1.4973e+00   4.7312e-02   1.2688e-02   4.2943e+03   4.1003e+03   1.9220e+04
  5.5968e+00   5.6452e+00   1.7289e+00   2.4023e-02   1.0560e-02   6.0614e+03   5.9192e+03   2.7061e+04
  7.0460e+00   7.1246e+00   1.9617e+00  -2.6390e-02   8.6377e-03   8.6134e+03   8.8469e+03   3.9134e+04
  8.8703e+00   8.9676e+00   2.1917e+00   2.3627e-02   7.0698e-03   1.3518e+04   1.3206e+04   6.1077e+04
  1.1167e+01   1.1268e+01   2.4201e+00   2.9336e-02   5.6987e-03   2.0921e+04   2.0325e+04   9.5282e+04
  1.4059e+01   1.4173e+01   2.6494e+00  -2.6266e-03   4.7074e-03   2.9708e+04   2.9787e+04   1.3577e+05
  1.7699e+01   1.7889e+01   2.8822e+00  -1.0050e-02   3.8948e-03   4.3076e+04   4.3514e+04   1.9474e+05
  2.2281e+01   2.2527e+01   3.1127e+00   1.0392e-02   3.0906e-03   6.9822e+04   6.9104e+04   3.1513e+05
  2.8050e+01   2.8385e+01   3.3439e+00   1.8636e-02   2.4332e-03   1.1357e+05   1.1149e+05   5.0648e+05
  3.5313e+01   3.5677e+01   3.5726e+00   1.3536e-02   1.9521e-03   1.7556e+05   1.7321e+05   7.9088e+05
  4.4457e+01   4.4938e+01   3.8033e+00  -2.6201e-03   1.5762e-03   2.6498e+05   2.6568e+05   1.2128e+06
  5.5968e+01   5.6576e+01   4.0336e+00  -3.1715e-02   1.2680e-03   3.9752e+05   4.1054e+05   1.8340e+06
  7.0460e+01   7.1255e+01   4.2643e+00  -3.2349e-02   1.0207e-03   6.1310e+05   6.3360e+05   2.8106e+06
  8.8703e+01   8.9568e+01   4.4930e+00  -4.6123e-03   8.4191e-04   9.2694e+05   9.3123e+05   4.1636e+06
  1.1167e+02   1.1316e+02   4.7268e+00   4.7672e-02   6.6786e-04   1.5504e+06   1.4798e+06   6.8251e+06
  1.4059e+02   1.4194e+02   4.9534e+00   3.3774e-02   5.2382e-04   2.4869e+06   2.4056e+06   1.1186e+07
  1.7699e+02   1.7830e+02   5.1814e+00   9.4708e-03   4.3333e-04   3.5486e+06   3.5153e+06   1.6348e+07
  2.2281e+02   2.2530e+02   5.4154e+00  -1.4961e-02   3.4214e-04   5.5544e+06   5.6388e+06   2.5608e+07
