## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 2244740.6945483396}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8232e+00   1.0360e+00  -4.3407e-02   4.3202e-02   4.4910e+02   4.6948e+02   2.2180e+03
  3.5313e+00   3.5645e+00   1.2692e+00  -5.4442e-02   3.5580e-02   6.5449e+02   6.9218e+02   3.2590e+03
  4.4457e+00   4.4805e+00   1.4979e+00  -1.0769e-01   2.8922e-02   9.3476e+02   1.0476e+03   4.8430e+03
  5.5968e+00   5.6680e+00   1.7330e+00  -1.3443e-01   2.3435e-02   1.3810e+03   1.5954e+03   7.3700e+03
  7.0460e+00   7.1104e+00   1.9596e+00  -2.2888e-02   1.9773e-02   2.1899e+03   2.2412e+03   1.1091e+04
  8.8703e+00   8.9281e+00   2.1873e+00  -7.9659e-02   1.6599e-02   2.9268e+03   3.1802e+03   1.4697e+04
  1.1167e+01   1.1258e+01   2.4191e+00  -9.1569e-02   1.3996e-02   4.0638e+03   4.4734e+03   1.9758e+04
  1.4059e+01   1.4145e+01   2.6475e+00  -9.3895e-02   1.2055e-02   5.4635e+03   6.0297e+03   2.6543e+04
  1.7699e+01   1.7883e+01   2.8818e+00  -8.8547e-02   1.0376e-02   7.4180e+03   8.1386e+03   3.5006e+04
  2.2281e+01   2.2475e+01   3.1104e+00  -4.8864e-02   8.6564e-03   1.1122e+04   1.1694e+04   5.3264e+04
  2.8050e+01   2.8273e+01   3.3400e+00  -3.0044e-02   7.2728e-03   1.6068e+04   1.6566e+04   7.7844e+04
  3.5313e+01   3.5516e+01   3.5680e+00   1.0194e-01   6.7075e-03   2.1462e+04   1.9476e+04   9.9594e+04
  4.4457e+01   4.4323e+01   3.7894e+00  -7.7332e-03   6.8759e-03   1.8390e+04   1.8534e+04   8.7837e+04
  5.5968e+01   5.6308e+01   4.0290e+00   4.4898e-03   6.1553e-03   2.3231e+04   2.3127e+04   1.1080e+05
  7.0460e+01   7.1438e+01   4.2670e+00  -4.0979e-02   5.5083e-03   2.7696e+04   2.8879e+04   1.3522e+05
  8.8703e+01   9.2455e+01   4.5250e+00  -5.5457e-02   3.5995e-03   6.3881e+04   6.7632e+04   3.0655e+05
  1.1167e+02   1.1298e+02   4.7251e+00   5.9852e-02   2.2589e-03   1.8201e+05   1.7173e+05   8.4974e+05
  1.4059e+02   1.4278e+02   4.9593e+00   2.0543e-02   1.5596e-03   3.6766e+05   3.6026e+05   1.7411e+06
  1.7699e+02   1.7867e+02   5.1835e+00   1.1925e-02   1.2060e-03   6.0969e+05   6.0250e+05   2.9007e+06
  2.2281e+02   2.2310e+02   5.4056e+00   1.1574e-02   1.2412e-03   5.7539e+05   5.6880e+05   2.7446e+06
