## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 238447075.53087735}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8332e+00   1.0395e+00   2.0238e-02   5.3237e-03   1.7049e+04   1.6711e+04   9.8751e+04
  3.5313e+00   3.5678e+00   1.2701e+00   1.7334e-02   4.2942e-03   2.6130e+04   2.5684e+04   1.5008e+05
  4.4457e+00   4.4905e+00   1.5001e+00   8.4249e-03   3.4697e-03   3.9673e+04   3.9342e+04   2.2977e+05
  5.5968e+00   5.6514e+00   1.7300e+00  -1.9170e-02   2.8035e-03   5.9106e+04   6.0261e+04   3.4685e+05
  7.0460e+00   7.1169e+00   1.9606e+00  -1.9433e-02   2.2670e-03   9.0364e+04   9.2154e+04   5.3142e+05
  8.8703e+00   8.9763e+00   2.1927e+00   2.5059e-04   1.8136e-03   1.4404e+05   1.4400e+05   8.3448e+05
  1.1167e+01   1.1275e+01   2.4207e+00   1.4355e-02   1.4443e-03   2.3029e+05   2.2703e+05   1.3247e+06
  1.4059e+01   1.4201e+01   2.6514e+00  -1.1362e-03   1.1685e-03   3.4651e+05   3.4690e+05   2.0036e+06
  1.7699e+01   1.7889e+01   2.8823e+00   1.0136e-02   9.4158e-04   5.3963e+05   5.3421e+05   3.1081e+06
  2.2281e+01   2.2499e+01   3.1115e+00   4.4351e-03   7.5454e-04   8.3558e+05   8.3189e+05   4.8420e+06
  2.8050e+01   2.8355e+01   3.3429e+00   1.1746e-02   6.1211e-04   1.2789e+06   1.2641e+06   7.4246e+06
  3.5313e+01   3.5667e+01   3.5723e+00  -5.3130e-03   4.9315e-04   1.9372e+06   1.9475e+06   1.1312e+07
  4.4457e+01   4.4889e+01   3.8022e+00  -1.1913e-02   3.9967e-04   2.9298e+06   2.9651e+06   1.7145e+07
  5.5968e+01   5.6532e+01   4.0328e+00  -2.4462e-02   3.2391e-04   4.4037e+06   4.5142e+06   2.5873e+07
  7.0460e+01   7.1191e+01   4.2634e+00  -1.1216e-02   2.6373e-04   6.7328e+06   6.8092e+06   3.9270e+07
  8.8703e+01   8.9564e+01   4.4930e+00   2.8214e-03   2.1658e-04   1.0125e+07   1.0097e+07   5.8714e+07
  1.1167e+02   1.1265e+02   4.7223e+00  -1.6159e-02   1.7824e-04   1.4667e+07   1.4908e+07   8.5889e+07
  1.4059e+02   1.4178e+02   4.9523e+00  -3.0261e-02   1.4974e-04   2.0485e+07   2.1124e+07   1.2063e+08
  1.7699e+02   1.7827e+02   5.1813e+00  -1.0963e-02   1.2986e-04   2.7775e+07   2.8083e+07   1.6190e+08
  2.2281e+02   2.2407e+02   5.4099e+00   1.4852e-02   1.1627e-04   3.5557e+07   3.5037e+07   2.0590e+08
