## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8263e+00   1.0371e+00  -6.7406e-03  -3.3344e-03   4.0878e-03   1.9990e+03   1.9990e+03
  3.5313e+00   3.5647e+00   1.2692e+00   1.6960e-03   4.6242e-03   3.4015e-03   2.8870e+03   2.8870e+03
  4.4457e+00   4.4767e+00   1.4970e+00  -1.9801e-03   2.1014e-04   2.8255e-03   4.1840e+03   4.1840e+03
  5.5968e+00   5.6418e+00   1.7283e+00   5.9412e-03   9.7908e-04   2.3100e-03   6.2600e+03   6.2600e+03
  7.0460e+00   7.1039e+00   1.9587e+00  -3.0224e-03  -7.0444e-04   1.9263e-03   9.0020e+03   9.0020e+03
  8.8703e+00   8.9523e+00   2.1900e+00  -5.5398e-04  -1.8328e-03   1.6572e-03   1.2163e+04   1.2163e+04
  1.1167e+01   1.1211e+01   2.4150e+00   4.8804e-03  -3.8119e-04   1.4328e-03   1.6272e+04   1.6272e+04
  1.4059e+01   1.4162e+01   2.6486e+00   3.0617e-03  -6.4409e-04   1.3246e-03   1.9038e+04   1.9038e+04
  1.7699e+01   1.7817e+01   2.8782e+00   2.8591e-03   1.2642e-03   1.1707e-03   2.4371e+04   2.4371e+04
  2.2281e+01   2.2525e+01   3.1127e+00   4.3592e-03  -1.0698e-03   9.7805e-04   3.4920e+04   3.4920e+04
  2.8050e+01   2.8293e+01   3.3406e+00   2.2951e-03  -4.0566e-03   7.9454e-04   5.2914e+04   5.2914e+04
  3.5313e+01   3.5705e+01   3.5734e+00   1.8080e-03  -8.3473e-03   6.2841e-04   8.4589e+04   8.4589e+04
  4.4457e+01   4.4914e+01   3.8028e+00   2.1143e-03  -6.9422e-03   5.1505e-04   1.2592e+05   1.2592e+05
  5.5968e+01   5.7080e+01   4.0425e+00  -3.4982e-03  -1.1888e-03   3.8117e-04   2.2991e+05   2.2991e+05
  7.0460e+01   7.1717e+01   4.2708e+00  -4.4426e-03   5.8497e-04   2.4171e-04   5.7178e+05   5.7178e+05
  8.8703e+01   8.9625e+01   4.4936e+00  -1.4225e-03   9.3093e-04   1.8267e-04   1.0010e+06   1.0010e+06
  1.1167e+02   1.1295e+02   4.7249e+00  -2.3692e-03   1.0446e-04   1.4170e-04   1.6635e+06   1.6635e+06
  1.4059e+02   1.4225e+02   4.9556e+00  -2.0116e-03  -7.6295e-04   1.0939e-04   2.7915e+06   2.7915e+06
  1.7699e+02   1.7754e+02   5.1771e+00   2.4269e-04   3.6181e-04   8.9674e-05   4.1540e+06   4.1540e+06
  2.2281e+02   2.2421e+02   5.4105e+00   8.8437e-04   4.8613e-04   8.0184e-05   5.1955e+06   5.1955e+06
