## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8321e+00   1.0391e+00   1.5148e-04   2.8615e-04   3.2680e-04   3.1118e+05   3.1118e+05
  3.5313e+00   3.5678e+00   1.2701e+00   2.1555e-04   1.1169e-04   2.6278e-04   4.8129e+05   4.8129e+05
  4.4457e+00   4.4908e+00   1.5002e+00   3.5368e-04  -2.9206e-04   2.1080e-04   7.4789e+05   7.4789e+05
  5.5968e+00   5.6541e+00   1.7305e+00   2.5441e-04   2.6204e-04   1.6925e-04   1.1602e+06   1.1602e+06
  7.0460e+00   7.1187e+00   1.9608e+00  -1.8484e-04  -5.2926e-05   1.3642e-04   1.7857e+06   1.7857e+06
  8.8703e+00   8.9676e+00   2.1917e+00  -1.5665e-05  -1.0524e-04   1.0913e-04   2.7904e+06   2.7904e+06
  1.1167e+01   1.1280e+01   2.4211e+00   9.9444e-05   5.9471e-05   8.7093e-05   4.3814e+06   4.3814e+06
  1.4059e+01   1.4204e+01   2.6516e+00   2.1566e-04   3.1383e-05   7.0286e-05   6.7273e+06   6.7273e+06
  1.7699e+01   1.7885e+01   2.8820e+00   1.6753e-04  -8.1131e-05   5.6653e-05   1.0355e+07   1.0355e+07
  2.2281e+01   2.2507e+01   3.1119e+00   2.6586e-04  -4.2422e-05   4.5578e-05   1.5998e+07   1.5998e+07
  2.8050e+01   2.8339e+01   3.3423e+00   8.4160e-05  -1.1365e-05   3.6856e-05   2.4466e+07   2.4466e+07
  3.5313e+01   3.5666e+01   3.5722e+00   1.4385e-04  -5.7977e-06   2.9919e-05   3.7128e+07   3.7128e+07
  4.4457e+01   4.4890e+01   3.8022e+00   2.8455e-04  -1.6275e-04   2.4416e-05   5.5750e+07   5.5750e+07
  5.5968e+01   5.6512e+01   4.0324e+00   3.4235e-04   2.6275e-05   1.9990e-05   8.3168e+07   8.3168e+07
  7.0460e+01   7.1170e+01   4.2631e+00   2.2933e-04   6.4457e-05   1.6321e-05   1.2476e+08   1.2476e+08
  8.8703e+01   8.9638e+01   4.4938e+00   8.9713e-05   6.8887e-05   1.3193e-05   1.9092e+08   1.9092e+08
  1.1167e+02   1.1290e+02   4.7245e+00  -1.8472e-04   1.7616e-05   1.0546e-05   2.9884e+08   2.9884e+08
  1.4059e+02   1.4203e+02   4.9540e+00  -2.6833e-04  -1.5861e-05   8.4415e-06   4.6638e+08   4.6638e+08
  1.7699e+02   1.7871e+02   5.1838e+00  -1.0403e-04   1.4249e-04   6.8925e-06   6.9955e+08   6.9955e+08
  2.2281e+02   2.2471e+02   5.4128e+00  -1.1574e-04   3.0757e-04   5.7459e-06   1.0066e+09   1.0066e+09
