## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00   4.8903e-04   2.8412e-05   3.8918e-04   2.2064e+05   2.2064e+05
  3.5313e+00   3.5687e+00   1.2703e+00  -3.1987e-04  -1.1636e-04   3.1102e-04   3.4547e+05   3.4547e+05
  4.4457e+00   4.4928e+00   1.5006e+00  -6.4820e-05   1.2079e-04   2.4829e-04   5.4208e+05   5.4208e+05
  5.5968e+00   5.6554e+00   1.7307e+00  -2.6625e-04   1.4846e-04   1.9862e-04   8.4708e+05   8.4708e+05
  7.0460e+00   7.1204e+00   1.9611e+00  -3.4621e-05   5.1650e-05   1.5893e-04   1.3230e+06   1.3230e+06
  8.8703e+00   8.9654e+00   2.1915e+00  -1.9395e-04  -1.0281e-04   1.2677e-04   2.0796e+06   2.0796e+06
  1.1167e+01   1.1284e+01   2.4215e+00  -2.0784e-04   2.5976e-05   1.0098e-04   3.2772e+06   3.2772e+06
  1.4059e+01   1.4206e+01   2.6517e+00  -1.8755e-04  -1.8024e-04   8.1106e-05   5.0803e+06   5.0803e+06
  1.7699e+01   1.7884e+01   2.8820e+00  -1.3491e-04   6.7852e-05   6.5165e-05   7.8699e+06   7.8699e+06
  2.2281e+01   2.2509e+01   3.1120e+00  -1.3564e-04   3.9333e-05   5.2315e-05   1.2211e+07   1.2211e+07
  2.8050e+01   2.8336e+01   3.3422e+00   4.9198e-05   7.3430e-05   4.2361e-05   1.8624e+07   1.8624e+07
  3.5313e+01   3.5659e+01   3.5720e+00   2.0217e-04   7.4297e-05   3.4495e-05   2.8086e+07   2.8086e+07
  4.4457e+01   4.4888e+01   3.8022e+00   1.6235e-04   6.0515e-05   2.8194e-05   4.2043e+07   4.2043e+07
  5.5968e+01   5.6511e+01   4.0324e+00   3.9774e-05   1.1081e-04   2.3153e-05   6.2343e+07   6.2343e+07
  7.0460e+01   7.1143e+01   4.2627e+00  -1.1813e-04   1.9169e-05   1.8985e-05   9.2715e+07   9.2715e+07
  8.8703e+01   8.9607e+01   4.4934e+00  -1.4956e-04  -5.5717e-05   1.5483e-05   1.3941e+08   1.3941e+08
  1.1167e+02   1.1282e+02   4.7238e+00  -2.0143e-04  -1.1985e-04   1.2498e-05   2.1394e+08   2.1394e+08
  1.4059e+02   1.4204e+02   4.9542e+00  -2.6574e-04  -2.9902e-04   1.0101e-05   3.2757e+08   3.2757e+08
  1.7699e+02   1.7878e+02   5.1842e+00  -1.1235e-04  -3.2520e-04   8.1473e-06   5.0346e+08   5.0346e+08
  2.2281e+02   2.2473e+02   5.4129e+00   1.2617e-04  -2.5574e-04   6.7169e-06   7.4072e+08   7.4072e+08
