## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0395e+00   3.9878e-04  -5.4583e-05   3.8256e-04   2.2880e+05   2.2880e+05
  3.5313e+00   3.5695e+00   1.2706e+00  -8.2773e-04  -7.3838e-04   3.0669e-04   3.5599e+05   3.5599e+05
  4.4457e+00   4.4919e+00   1.5004e+00   1.9344e-04  -3.4380e-04   2.4501e-04   5.5780e+05   5.5780e+05
  5.5968e+00   5.6531e+00   1.7303e+00  -4.2746e-05   1.2237e-04   1.9644e-04   8.6772e+05   8.6772e+05
  7.0460e+00   7.1183e+00   1.9608e+00   2.7424e-04   1.5970e-04   1.5824e-04   1.3372e+06   1.3372e+06
  8.8703e+00   8.9643e+00   2.1913e+00   2.5055e-04   1.9442e-04   1.2714e-04   2.0714e+06   2.0714e+06
  1.1167e+01   1.1280e+01   2.4211e+00   1.4314e-04   1.8186e-04   1.0178e-04   3.2326e+06   3.2326e+06
  1.4059e+01   1.4201e+01   2.6514e+00  -8.7947e-05   1.7339e-05   8.2439e-05   4.9270e+06   4.9270e+06
  1.7699e+01   1.7880e+01   2.8817e+00  -3.7882e-05   2.5670e-05   6.6638e-05   7.5406e+06   7.5406e+06
  2.2281e+01   2.2500e+01   3.1116e+00   6.6374e-05  -3.6027e-05   5.3950e-05   1.1505e+07   1.1505e+07
  2.8050e+01   2.8322e+01   3.3417e+00  -4.3901e-06   1.3397e-04   4.4200e-05   1.7140e+07   1.7140e+07
  3.5313e+01   3.5627e+01   3.5711e+00   4.8156e-05   1.4262e-04   3.6620e-05   2.4970e+07   2.4970e+07
  4.4457e+01   4.4818e+01   3.8006e+00   1.8750e-04   1.6984e-04   3.0959e-05   3.4935e+07   3.4935e+07
  5.5968e+01   5.6354e+01   4.0296e+00   1.2489e-04   4.6357e-05   2.6868e-05   4.6384e+07   4.6384e+07
  7.0460e+01   7.0833e+01   4.2583e+00   3.9214e-05   2.4368e-04   2.4210e-05   5.7128e+07   5.7128e+07
  8.8703e+01   8.9043e+01   4.4871e+00   3.1256e-04  -3.0180e-05   2.2754e-05   6.4675e+07   6.4675e+07
  1.1167e+02   1.1250e+02   4.7208e+00   3.4531e-04  -1.5191e-04   2.1135e-05   7.4965e+07   7.4965e+07
  1.4059e+02   1.4236e+02   4.9564e+00   4.8903e-04  -2.7183e-04   1.6912e-05   1.1707e+08   1.1707e+08
  1.7699e+02   1.7961e+02   5.1888e+00   7.9303e-04  -3.4882e-04   1.2591e-05   2.1120e+08   2.1120e+08
  2.2281e+02   2.2581e+02   5.4177e+00   7.1155e-04   4.0220e-05   9.0616e-06   4.0779e+08   4.0779e+08
