## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8358e+00   1.0404e+00   5.9222e-03  -3.3582e-03   2.2374e-03   6.6760e+03   6.6760e+03
  3.5313e+00   3.5700e+00   1.2707e+00   7.1950e-04   2.7464e-03   1.8155e-03   1.0139e+04   1.0139e+04
  4.4457e+00   4.4919e+00   1.5004e+00   1.0082e-03  -8.2051e-04   1.4520e-03   1.5852e+04   1.5852e+04
  5.5968e+00   5.6520e+00   1.7301e+00   1.7058e-03  -6.0924e-04   1.1575e-03   2.4943e+04   2.4943e+04
  7.0460e+00   7.1152e+00   1.9603e+00   9.2669e-04  -4.9484e-04   9.3499e-04   3.8229e+04   3.8229e+04
  8.8703e+00   8.9600e+00   2.1908e+00  -2.2678e-04   1.7607e-03   7.5477e-04   5.8665e+04   5.8665e+04
  1.1167e+01   1.1266e+01   2.4199e+00  -1.0965e-03   9.2135e-04   6.1495e-04   8.8374e+04   8.8374e+04
  1.4059e+01   1.4193e+01   2.6508e+00   9.8963e-04   7.4513e-04   5.1073e-04   1.2812e+05   1.2812e+05
  1.7699e+01   1.7872e+01   2.8813e+00  -3.9906e-04   3.3385e-04   4.1677e-04   1.9240e+05   1.9240e+05
  2.2281e+01   2.2485e+01   3.1109e+00  -8.1519e-04   2.8434e-05   3.4650e-04   2.7835e+05   2.7835e+05
  2.8050e+01   2.8310e+01   3.3412e+00  -6.9000e-04  -5.1486e-04   2.8654e-04   4.0704e+05   4.0704e+05
  3.5313e+01   3.5637e+01   3.5714e+00  -7.8372e-04  -6.4327e-04   2.3773e-04   5.9136e+05   5.9136e+05
  4.4457e+01   4.4893e+01   3.8023e+00  -1.8525e-03   6.4072e-05   1.9544e-04   8.7498e+05   8.7498e+05
  5.5968e+01   5.6421e+01   4.0309e+00  -1.9623e-03   1.0407e-03   1.6237e-04   1.2676e+06   1.2676e+06
  7.0460e+01   7.1043e+01   4.2613e+00  -7.6301e-04   6.3369e-04   1.3876e-04   1.7357e+06   1.7357e+06
  8.8703e+01   8.9156e+01   4.4884e+00  -2.2361e-04   8.2333e-04   1.2073e-04   2.2927e+06   2.2927e+06
  1.1167e+02   1.1189e+02   4.7154e+00   1.2218e-03   1.5460e-03   1.2000e-04   2.3210e+06   2.3210e+06
  1.4059e+02   1.4090e+02   4.9460e+00   6.9756e-04  -9.8929e-04   1.1383e-04   2.5794e+06   2.5794e+06
  1.7699e+02   1.7611e+02   5.1691e+00   1.5488e-03   1.9054e-03   1.1276e-04   2.6283e+06   2.6283e+06
  2.2281e+02   2.0986e+02   5.3455e+00  -3.6249e-03   2.9355e-03   2.5097e-04   5.3061e+05   5.3061e+05
