## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8310e+00   1.0387e+00   1.6645e-03   4.7674e-04   1.2940e-03   1.9419e+04   1.1079e+05
  3.5313e+00   3.5666e+00   1.2697e+00  -4.9706e-04   1.1204e-03   1.0499e-03   2.9500e+04   1.6616e+05
  4.4457e+00   4.4888e+00   1.4997e+00   9.2166e-04   3.1661e-04   8.5682e-04   4.4290e+04   2.4942e+05
  5.5968e+00   5.6484e+00   1.7295e+00   8.4016e-04   3.4641e-05   7.0261e-04   6.5865e+04   3.7449e+05
  7.0460e+00   7.1119e+00   1.9599e+00   4.9586e-04   2.8681e-04   5.7887e-04   9.7033e+04   5.5144e+05
  8.8703e+00   8.9667e+00   2.1916e+00   2.3828e-04  -1.6866e-04   4.6685e-04   1.4919e+05   8.4770e+05
  1.1167e+01   1.1277e+01   2.4208e+00   3.0824e-04   2.7660e-04   3.7210e-04   2.3483e+05   1.3414e+06
  1.4059e+01   1.4198e+01   2.6512e+00  -4.7337e-05   7.4723e-04   3.0228e-04   3.5585e+05   2.0212e+06
  1.7699e+01   1.7887e+01   2.8821e+00   9.3102e-07  -6.6526e-05   2.4448e-04   5.4400e+05   3.0921e+06
  2.2281e+01   2.2513e+01   3.1121e+00  -3.4325e-04   1.5219e-04   1.9518e-04   8.5351e+05   4.8354e+06
  2.8050e+01   2.8353e+01   3.3427e+00   2.2284e-04  -3.8882e-05   1.5605e-04   1.3352e+06   7.4531e+06
  3.5313e+01   3.5660e+01   3.5720e+00   1.3613e-04   2.3555e-04   1.2593e-04   2.0504e+06   1.1512e+07
  4.4457e+01   4.4891e+01   3.8022e+00   7.9054e-05   1.4688e-04   1.0278e-04   3.0780e+06   1.7461e+07
  5.5968e+01   5.6499e+01   4.0322e+00   5.4849e-05  -2.9114e-05   8.4909e-05   4.5100e+06   2.5777e+07
  7.0460e+01   7.1123e+01   4.2624e+00  -8.1574e-05  -1.3379e-04   6.9876e-05   6.6593e+06   3.8288e+07
  8.8703e+01   8.9576e+01   4.4931e+00   1.5493e-04  -6.8681e-05   5.7512e-05   9.8303e+06   5.7228e+07
  1.1167e+02   1.1288e+02   4.7243e+00   1.7181e-04  -1.9672e-06   4.6388e-05   1.5110e+07   8.9509e+07
  1.4059e+02   1.4214e+02   4.9548e+00   3.6253e-04   3.6644e-05   3.6776e-05   2.4041e+07   1.4244e+08
  1.7699e+02   1.7887e+02   5.1846e+00   4.4817e-04   1.0893e-04   2.9454e-05   3.7479e+07   2.2070e+08
  2.2281e+02   2.2486e+02   5.4135e+00   6.0910e-04  -1.8325e-04   2.3777e-05   5.7514e+07   3.3429e+08
