## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8299e+00   1.0384e+00   1.2468e-03   2.3454e-03   2.7252e-03   4.3501e+03   2.6377e+04
  3.5313e+00   3.5665e+00   1.2697e+00  -9.7068e-04   1.9366e-04   2.2298e-03   6.4980e+03   4.0302e+04
  4.4457e+00   4.4931e+00   1.5007e+00  -1.7717e-04  -5.5652e-05   1.7951e-03   1.0026e+04   6.2028e+04
  5.5968e+00   5.6509e+00   1.7299e+00   7.2508e-04   5.6592e-04   1.4551e-03   1.5259e+04   9.6087e+04
  7.0460e+00   7.1169e+00   1.9606e+00  -1.9403e-04  -2.0516e-04   1.1787e-03   2.3255e+04   1.4670e+05
  8.8703e+00   8.9686e+00   2.1918e+00   2.3153e-04  -1.3205e-04   9.6334e-04   3.4813e+04   2.1942e+05
  1.1167e+01   1.1271e+01   2.4203e+00   6.6445e-04  -1.0245e-03   7.7080e-04   5.4378e+04   3.4138e+05
  1.4059e+01   1.4197e+01   2.6511e+00   1.8414e-04  -3.2823e-04   6.2997e-04   8.1408e+04   5.0938e+05
  1.7699e+01   1.7864e+01   2.8808e+00  -1.5944e-04  -8.1138e-04   5.1943e-04   1.1974e+05   7.4269e+05
  2.2281e+01   2.2492e+01   3.1112e+00  -1.6434e-05  -1.7139e-04   4.2303e-04   1.8054e+05   1.0931e+06
  2.8050e+01   2.8291e+01   3.3405e+00   3.3213e-04  -3.1735e-04   3.5697e-04   2.5354e+05   1.5176e+06
  3.5313e+01   3.5577e+01   3.5697e+00   1.9337e-04  -3.9599e-04   3.0062e-04   3.5749e+05   2.0819e+06
  4.4457e+01   4.4767e+01   3.7995e+00   1.7975e-04   2.3288e-04   2.6421e-04   4.6283e+05   2.7706e+06
  5.5968e+01   5.6427e+01   4.0309e+00  -2.0405e-04   3.8458e-04   2.3037e-04   6.0878e+05   3.6965e+06
  7.0460e+01   7.0975e+01   4.2603e+00  -7.6722e-04   8.8187e-05   1.9686e-04   8.3370e+05   5.1074e+06
  8.8703e+01   8.9109e+01   4.4878e+00  -7.8234e-04  -1.1802e-04   1.8078e-04   9.8858e+05   6.2705e+06
  1.1167e+02   1.1280e+02   4.7236e+00  -2.4472e-04   3.8976e-04   1.5403e-04   1.3618e+06   8.2321e+06
  1.4059e+02   1.4221e+02   4.9553e+00  -6.5967e-04   1.2046e-04   1.2135e-04   2.1941e+06   1.3176e+07
  1.7699e+02   1.7859e+02   5.1830e+00  -6.4684e-04   7.0922e-04   9.8607e-05   3.3227e+06   2.0209e+07
  2.2281e+02   2.2098e+02   5.3961e+00  -4.4769e-04   1.4672e-03   9.5237e-05   3.5620e+06   2.2984e+07
