## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   1.6505e-03   1.0219e-03   1.2404e-03   2.1183e+04   1.0756e+05
  3.5313e+00   3.5678e+00   1.2701e+00   2.4784e-04  -3.0545e-04   1.0111e-03   3.1880e+04   1.6178e+05
  4.4457e+00   4.4892e+00   1.4998e+00   1.2150e-03   5.9005e-04   8.2251e-04   4.8178e+04   2.4574e+05
  5.5968e+00   5.6510e+00   1.7299e+00  -1.2446e-04   2.7826e-04   6.6380e-04   7.3971e+04   3.7376e+05
  7.0460e+00   7.1202e+00   1.9611e+00  -9.7998e-04  -2.6086e-04   5.3991e-04   1.1181e+05   5.6288e+05
  8.8703e+00   8.9680e+00   2.1918e+00   3.8120e-04  -1.0559e-05   4.3191e-04   1.7472e+05   8.7635e+05
  1.1167e+01   1.1275e+01   2.4207e+00   6.8822e-04  -5.3358e-04   3.4439e-04   2.7480e+05   1.3851e+06
  1.4059e+01   1.4194e+01   2.6509e+00   3.8490e-04   1.0627e-04   2.8147e-04   4.1140e+05   2.0771e+06
  1.7699e+01   1.7883e+01   2.8819e+00   5.7767e-04   5.0016e-05   2.3036e-04   6.1420e+05   3.0957e+06
  2.2281e+01   2.2482e+01   3.1108e+00   4.1024e-04  -3.9848e-04   1.8741e-04   9.2803e+05   4.6800e+06
  2.8050e+01   2.8326e+01   3.3418e+00   1.4788e-04  -3.3779e-04   1.5504e-04   1.3560e+06   6.8489e+06
  3.5313e+01   3.5640e+01   3.5715e+00   9.2670e-05  -1.5907e-04   1.2842e-04   1.9764e+06   1.0065e+07
  4.4457e+01   4.4825e+01   3.8008e+00   2.4469e-04  -2.6813e-04   1.0694e-04   2.8500e+06   1.4354e+07
  5.5968e+01   5.6426e+01   4.0309e+00   1.5098e-04  -1.6334e-04   9.0752e-05   3.9575e+06   2.0029e+07
  7.0460e+01   7.1026e+01   4.2610e+00   1.0022e-05   8.8306e-05   7.8053e-05   5.3499e+06   2.7462e+07
  8.8703e+01   8.9459e+01   4.4918e+00  -1.3582e-04   3.5608e-04   6.6103e-05   7.4591e+06   3.8635e+07
  1.1167e+02   1.1284e+02   4.7240e+00  -2.3683e-04   1.9077e-04   5.4694e-05   1.0896e+07   5.6761e+07
  1.4059e+02   1.4186e+02   4.9528e+00  -3.7131e-04   1.1362e-04   4.4419e-05   1.6519e+07   8.5183e+07
  1.7699e+02   1.7777e+02   5.1784e+00  -2.9741e-04   1.9630e-04   3.9343e-05   2.1057e+07   1.0763e+08
  2.2281e+02   2.2288e+02   5.4045e+00  -5.4263e-04   2.4713e-04   3.9019e-05   2.1408e+07   1.1182e+08
