## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8316e+00   1.0390e+00   9.4964e-04  -4.3592e-04   1.2120e-03   2.2178e+04   1.2696e+05
  3.5313e+00   3.5656e+00   1.2694e+00  -3.8928e-04  -1.0320e-03   9.9426e-04   3.2956e+04   1.9274e+05
  4.4457e+00   4.4902e+00   1.5000e+00   2.9605e-05   2.0073e-04   8.0133e-04   5.0735e+04   2.9618e+05
  5.5968e+00   5.6556e+00   1.7308e+00   1.5643e-04   4.9845e-04   6.4697e-04   7.7834e+04   4.5690e+05
  7.0460e+00   7.1208e+00   1.9611e+00   2.7861e-04   3.3195e-04   5.2216e-04   1.1949e+05   7.0083e+05
  8.8703e+00   8.9635e+00   2.1912e+00  -4.3641e-06   1.1926e-04   4.1812e-04   1.8635e+05   1.0803e+06
  1.1167e+01   1.1282e+01   2.4213e+00   7.2758e-04   3.5388e-05   3.3443e-04   2.9128e+05   1.6836e+06
  1.4059e+01   1.4200e+01   2.6513e+00   1.5351e-04   8.6873e-05   2.7151e-04   4.4192e+05   2.5724e+06
  1.7699e+01   1.7874e+01   2.8814e+00  -5.1132e-05   6.5279e-05   2.2088e-04   6.6776e+05   3.9261e+06
  2.2281e+01   2.2512e+01   3.1121e+00   2.7720e-04  -2.8209e-04   1.7843e-04   1.0233e+06   5.9971e+06
  2.8050e+01   2.8339e+01   3.3423e+00   1.1055e-04  -2.2293e-04   1.4358e-04   1.5804e+06   9.2099e+06
  3.5313e+01   3.5655e+01   3.5719e+00   3.5902e-05  -1.2195e-05   1.1691e-04   2.3835e+06   1.3855e+07
  4.4457e+01   4.4842e+01   3.8011e+00   1.9868e-04   4.9793e-05   9.6655e-05   3.4872e+06   2.0414e+07
  5.5968e+01   5.6486e+01   4.0320e+00   6.4981e-04  -3.5516e-04   8.0787e-05   4.9917e+06   2.9589e+07
  7.0460e+01   7.1083e+01   4.2618e+00   4.2081e-04  -2.6926e-04   6.7145e-05   7.2261e+06   4.3015e+07
  8.8703e+01   8.9457e+01   4.4918e+00   4.1692e-04  -2.0514e-04   5.6251e-05   1.0296e+07   6.0767e+07
  1.1167e+02   1.1265e+02   4.7223e+00   6.3931e-04  -4.1720e-04   4.7419e-05   1.4489e+07   8.3924e+07
  1.4059e+02   1.4183e+02   4.9526e+00   7.1342e-04  -8.7181e-05   4.0118e-05   2.0242e+07   1.1620e+08
  1.7699e+02   1.7914e+02   5.1861e+00   5.6639e-04  -5.0759e-05   3.2314e-05   3.1199e+07   1.7859e+08
  2.2281e+02   2.2474e+02   5.4129e+00   6.8139e-04  -5.1248e-05   2.5716e-05   4.9264e+07   2.8587e+08
