## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8344e+00   1.0399e+00   4.6837e-04   1.2606e-03   1.6489e-03   1.2984e+04   1.2984e+04
  3.5313e+00   3.5667e+00   1.2697e+00   2.8546e-03   1.6935e-03   1.3275e-03   2.0031e+04   2.0031e+04
  4.4457e+00   4.4900e+00   1.4999e+00   3.6281e-03   4.4915e-05   1.0612e-03   3.1346e+04   3.1346e+04
  5.5968e+00   5.6587e+00   1.7313e+00   2.6161e-03  -2.2518e-03   8.5626e-04   4.8148e+04   4.8148e+04
  7.0460e+00   7.1243e+00   1.9616e+00   2.0399e-03  -2.6543e-03   6.8000e-04   7.6343e+04   7.6343e+04
  8.8703e+00   8.9641e+00   2.1913e+00   4.8907e-04  -2.2866e-03   5.4336e-04   1.1957e+05   1.1957e+05
  1.1167e+01   1.1287e+01   2.4217e+00   1.0246e-03  -1.7152e-03   4.3513e-04   1.8644e+05   1.8644e+05
  1.4059e+01   1.4197e+01   2.6511e+00   1.8410e-03  -7.9353e-04   3.5251e-04   2.8408e+05   2.8408e+05
  1.7699e+01   1.7860e+01   2.8806e+00   2.6409e-03  -1.7407e-03   2.8991e-04   4.2002e+05   4.2002e+05
  2.2281e+01   2.2478e+01   3.1105e+00   2.1812e-03  -5.5941e-04   2.4255e-04   6.0004e+05   6.0004e+05
  2.8050e+01   2.8291e+01   3.3406e+00   1.4844e-03   5.0160e-04   2.0510e-04   8.3922e+05   8.3922e+05
  3.5313e+01   3.5633e+01   3.5713e+00   3.1946e-04  -3.8645e-04   1.7200e-04   1.1932e+06   1.1932e+06
  4.4457e+01   4.4890e+01   3.8022e+00   9.2548e-05  -4.9594e-04   1.4181e-04   1.7553e+06   1.7553e+06
  5.5968e+01   5.6515e+01   4.0325e+00   2.3453e-03  -4.6069e-04   1.1560e-04   2.6414e+06   2.6414e+06
  7.0460e+01   7.1213e+01   4.2637e+00   2.1428e-04  -1.9422e-03   9.3457e-05   4.0417e+06   4.0417e+06
  8.8703e+01   8.9743e+01   4.4950e+00  -9.8305e-04  -3.7044e-03   7.3926e-05   6.4595e+06   6.4595e+06
  1.1167e+02   1.1295e+02   4.7249e+00  -7.0585e-05  -8.6941e-04   5.7354e-05   1.0731e+07   1.0731e+07
  1.4059e+02   1.4225e+02   4.9556e+00  -4.2398e-04   2.3777e-04   4.4097e-05   1.8154e+07   1.8154e+07
  1.7699e+02   1.7784e+02   5.1788e+00   5.4384e-04   3.0586e-04   3.6130e-05   2.7043e+07   2.7043e+07
  2.2281e+02   2.2371e+02   5.4082e+00   1.1483e-03   8.1698e-04   3.5334e-05   2.8274e+07   2.8274e+07
