## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8345e+00   1.0399e+00   3.5696e-05   1.0955e-04   4.9856e-04   1.4176e+05   1.4176e+05
  3.5313e+00   3.5686e+00   1.2702e+00   3.3276e-04  -4.8063e-04   3.9975e-04   2.2050e+05   2.2050e+05
  4.4457e+00   4.4934e+00   1.5007e+00  -3.2174e-04   2.1623e-04   3.1916e-04   3.4591e+05   3.4591e+05
  5.5968e+00   5.6556e+00   1.7307e+00   1.5160e-04   4.9145e-04   2.5542e-04   5.4010e+05   5.4010e+05
  7.0460e+00   7.1202e+00   1.9610e+00   1.1501e-04  -1.6576e-04   2.0448e-04   8.4276e+05   8.4276e+05
  8.8703e+00   8.9660e+00   2.1915e+00  -6.5089e-05   7.4139e-05   1.6377e-04   1.3138e+06   1.3138e+06
  1.1167e+01   1.1283e+01   2.4214e+00   1.0932e-04  -2.8620e-04   1.3099e-04   2.0537e+06   2.0537e+06
  1.4059e+01   1.4205e+01   2.6516e+00   2.3632e-04  -1.2153e-04   1.0533e-04   3.1761e+06   3.1761e+06
  1.7699e+01   1.7884e+01   2.8819e+00   2.1620e-05   1.9016e-04   8.4685e-05   4.9133e+06   4.9133e+06
  2.2281e+01   2.2511e+01   3.1120e+00  -1.1950e-04   5.2728e-04   6.8029e-05   7.6138e+06   7.6138e+06
  2.8050e+01   2.8338e+01   3.3422e+00  -1.0226e-04   8.4927e-04   5.4953e-05   1.1668e+07   1.1668e+07
  3.5313e+01   3.5670e+01   3.5723e+00   5.2112e-05   1.0646e-03   4.4471e-05   1.7817e+07   1.7817e+07
  4.4457e+01   4.4896e+01   3.8023e+00   1.0421e-04   8.5158e-04   3.6302e-05   2.6737e+07   2.6737e+07
  5.5968e+01   5.6529e+01   4.0328e+00  -4.7371e-05   3.7510e-04   2.9571e-05   4.0295e+07   4.0295e+07
  7.0460e+01   7.1178e+01   4.2632e+00  -5.3859e-04  -4.1221e-04   2.3973e-05   6.1312e+07   6.1312e+07
  8.8703e+01   8.9610e+01   4.4935e+00  -5.7781e-04  -3.8553e-04   1.9372e-05   9.3898e+07   9.3898e+07
  1.1167e+02   1.1268e+02   4.7226e+00   3.8599e-04  -4.3661e-04   1.5968e-05   1.3819e+08   1.3819e+08
  1.4059e+02   1.4206e+02   4.9542e+00   5.5804e-04  -7.5733e-06   1.3091e-05   2.0560e+08   2.0560e+08
  1.7699e+02   1.7901e+02   5.1854e+00  -6.2980e-04   7.2863e-04   1.0390e-05   3.2642e+08   3.2642e+08
  2.2281e+02   2.2400e+02   5.4096e+00  -2.7378e-04   5.0970e-04   8.8010e-06   4.5491e+08   4.5491e+08
