## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   1.0185e-03  -2.6059e-03   2.0491e-03   7.8493e+03   5.1764e+04
  3.5313e+00   3.5643e+00   1.2691e+00  -5.1355e-04  -1.3348e-04   1.6794e-03   1.1685e+04   7.6363e+04
  4.4457e+00   4.4880e+00   1.4995e+00   7.2198e-04   7.3470e-04   1.3727e-03   1.7492e+04   1.1279e+05
  5.5968e+00   5.6475e+00   1.7293e+00   1.1842e-04  -2.7084e-04   1.1171e-03   2.6409e+04   1.6940e+05
  7.0460e+00   7.1114e+00   1.9598e+00  -6.4171e-04  -9.8927e-05   9.2691e-04   3.8361e+04   2.5062e+05
  8.8703e+00   8.9704e+00   2.1920e+00   1.3578e-04  -8.4056e-04   7.4999e-04   5.8592e+04   3.8514e+05
  1.1167e+01   1.1267e+01   2.4199e+00   1.0872e-03  -2.1137e-04   5.9888e-04   9.1892e+04   6.0710e+05
  1.4059e+01   1.4187e+01   2.6504e+00   1.1619e-04   4.5126e-04   5.0651e-04   1.2847e+05   8.5727e+05
  1.7699e+01   1.7898e+01   2.8827e+00   2.0449e-05  -1.6220e-04   4.1495e-04   1.9141e+05   1.2582e+06
  2.2281e+01   2.2468e+01   3.1101e+00   3.8178e-04  -2.5264e-04   3.3571e-04   2.9244e+05   1.9068e+06
  2.8050e+01   2.8359e+01   3.3430e+00   4.1902e-04  -2.5819e-05   2.7976e-04   4.2111e+05   2.7686e+06
  3.5313e+01   3.5646e+01   3.5716e+00  -1.0242e-04   5.5368e-05   2.2735e-04   6.3766e+05   4.1741e+06
  4.4457e+01   4.4820e+01   3.8006e+00   1.5819e-04   1.0300e-04   1.9061e-04   9.0710e+05   6.0263e+06
  5.5968e+01   5.6422e+01   4.0308e+00   2.0092e-04  -1.4845e-04   1.6285e-04   1.2428e+06   8.3166e+06
  7.0460e+01   7.1081e+01   4.2618e+00  -4.5452e-04  -7.5287e-04   1.3509e-04   1.8060e+06   1.1937e+07
  8.8703e+01   8.9575e+01   4.4931e+00   1.2563e-04  -6.2947e-04   1.1190e-04   2.6322e+06   1.7517e+07
  1.1167e+02   1.1320e+02   4.7272e+00   1.6200e-05  -5.5372e-04   8.7756e-05   4.2796e+06   2.8648e+07
  1.4059e+02   1.4262e+02   4.9582e+00  -3.0486e-04  -6.1274e-04   6.4101e-05   8.0210e+06   5.4200e+07
  1.7699e+02   1.7910e+02   5.1860e+00  -8.1192e-05  -3.3714e-04   4.7617e-05   1.4536e+07   9.8534e+07
  2.2281e+02   2.2452e+02   5.4119e+00  -3.2344e-05   3.8742e-05   3.8902e-05   2.1778e+07   1.4562e+08
