## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8430e+00   1.0430e+00  -3.8642e-03  -4.2102e-04   9.5032e-03   3.5754e+02   2.4290e+03
  3.5313e+00   3.5660e+00   1.2695e+00   4.7011e-03  -1.3616e-03   8.1832e-03   4.8219e+02   3.2370e+03
  4.4457e+00   4.4883e+00   1.4996e+00   2.9671e-03  -8.1585e-03   6.5680e-03   7.4852e+02   4.7960e+03
  5.5968e+00   5.6418e+00   1.7283e+00   4.1097e-04  -3.2874e-04   5.7701e-03   9.6983e+02   6.3680e+03
  7.0460e+00   7.1008e+00   1.9584e+00  -6.2683e-04   1.2777e-03   4.9473e-03   1.3192e+03   8.5790e+03
  8.8703e+00   9.0310e+00   2.1988e+00  -5.6201e-04   8.8394e-04   3.7232e-03   2.3294e+03   1.5423e+04
  1.1167e+01   1.1219e+01   2.4157e+00   2.0502e-03   5.7713e-04   2.9608e-03   3.6834e+03   2.7096e+04
  1.4059e+01   1.4143e+01   2.6473e+00   9.3480e-04   1.2775e-03   2.5745e-03   4.8719e+03   3.3338e+04
  1.7699e+01   1.7993e+01   2.8880e+00   4.4856e-04   1.2637e-03   2.1747e-03   6.8277e+03   4.5190e+04
  2.2281e+01   2.2431e+01   3.1084e+00   1.1248e-03   5.2844e-04   1.6517e-03   1.1836e+04   7.8335e+04
  2.8050e+01   2.8367e+01   3.3432e+00  -5.4013e-05   1.3965e-03   1.4397e-03   1.5579e+04   1.0426e+05
  3.5313e+01   3.5697e+01   3.5730e+00  -2.0575e-04  -4.4992e-04   1.2128e-03   2.1953e+04   1.3898e+05
  4.4457e+01   4.4549e+01   3.7946e+00   4.8102e-04  -7.7915e-04   1.0642e-03   2.8512e+04   1.8035e+05
  5.5968e+01   5.6031e+01   4.0238e+00   9.4894e-04  -3.9467e-03   1.0500e-03   2.9290e+04   2.0192e+05
  7.0460e+01   7.0698e+01   4.2563e+00  -4.4083e-04  -1.9591e-03   1.0329e-03   3.0267e+04   2.2980e+05
  8.8703e+01   8.9328e+01   4.4902e+00   4.5510e-04  -1.7351e-03   9.1415e-04   3.8639e+04   2.8883e+05
  1.1167e+02   1.1230e+02   4.7192e+00   1.4431e-03  -1.9954e-03   7.3535e-04   5.9714e+04   4.1943e+05
  1.4059e+02   1.4039e+02   4.9423e+00   9.6014e-04  -1.2937e-03   7.9719e-04   5.0809e+04   3.9156e+05
  1.7699e+02   1.7779e+02   5.1784e+00   1.4243e-03  -2.6244e-03   8.1474e-04   4.8643e+04   4.0047e+05
  2.2281e+02   2.2959e+02   5.4343e+00   8.6136e-04   6.1032e-04   4.9576e-04   1.3138e+05   9.5348e+05
