## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8336e+00   1.0397e+00   7.1869e-04   4.5390e-05   6.4907e-04   7.7523e+04   4.0228e+05
  3.5313e+00   3.5677e+00   1.2701e+00   3.1110e-04  -4.9084e-04   5.1908e-04   1.2121e+05   6.2734e+05
  4.4457e+00   4.4933e+00   1.5007e+00   1.4948e-04   1.7943e-04   4.1542e-04   1.8925e+05   9.8184e+05
  5.5968e+00   5.6555e+00   1.7307e+00   6.6624e-04   1.4895e-04   3.3177e-04   2.9671e+05   1.5395e+06
  7.0460e+00   7.1204e+00   1.9611e+00   1.1340e-04   1.3703e-04   2.6552e-04   4.6326e+05   2.4102e+06
  8.8703e+00   8.9648e+00   2.1914e+00   3.9010e-04   1.2780e-04   2.1145e-04   7.3044e+05   3.7959e+06
  1.1167e+01   1.1284e+01   2.4214e+00   1.7159e-04  -2.1624e-04   1.6892e-04   1.1445e+06   5.9633e+06
  1.4059e+01   1.4206e+01   2.6518e+00   1.6545e-04  -1.5436e-04   1.3538e-04   1.7821e+06   9.3034e+06
  1.7699e+01   1.7885e+01   2.8820e+00   2.8190e-04   8.6420e-05   1.0854e-04   2.7721e+06   1.4493e+07
  2.2281e+01   2.2515e+01   3.1122e+00   3.7219e-05   6.4232e-05   8.6999e-05   4.3150e+06   2.2609e+07
  2.8050e+01   2.8346e+01   3.3425e+00   1.9319e-05   4.7495e-05   6.9744e-05   6.7142e+06   3.5214e+07
  3.5313e+01   3.5683e+01   3.5727e+00   5.1079e-06   7.2365e-05   5.5903e-05   1.0451e+07   5.4842e+07
  4.4457e+01   4.4926e+01   3.8030e+00   2.1159e-05   1.3568e-05   4.4901e-05   1.6199e+07   8.4984e+07
  5.5968e+01   5.6555e+01   4.0332e+00   2.3486e-05   5.4685e-05   3.6006e-05   2.5192e+07   1.3133e+08
  7.0460e+01   7.1175e+01   4.2631e+00   2.6204e-05   6.7524e-05   2.9075e-05   3.8634e+07   2.0097e+08
  8.8703e+01   8.9589e+01   4.4932e+00  -5.7348e-05   3.9430e-05   2.3608e-05   5.8598e+07   3.0517e+08
  1.1167e+02   1.1278e+02   4.7234e+00  -9.1418e-05   3.9881e-05   1.9221e-05   8.8401e+07   4.6015e+08
  1.4059e+02   1.4189e+02   4.9530e+00  -2.6650e-04   1.1511e-04   1.5817e-05   1.3055e+08   6.8053e+08
  1.7699e+02   1.7846e+02   5.1823e+00  -2.3816e-04   8.7829e-05   1.3313e-05   1.8427e+08   9.6335e+08
  2.2281e+02   2.2416e+02   5.4103e+00  -4.0435e-04   7.2206e-05   1.1752e-05   2.3646e+08   1.2375e+09
