## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00   1.6829e-03   4.0029e-04   1.0798e-03   2.7940e+04   1.6876e+05
  3.5313e+00   3.5683e+00   1.2702e+00   7.2159e-04  -2.5704e-04   8.7346e-04   4.2702e+04   2.6015e+05
  4.4457e+00   4.4913e+00   1.5003e+00   1.3087e-04   1.1880e-03   7.0223e-04   6.6065e+04   4.0128e+05
  5.5968e+00   5.6543e+00   1.7305e+00   2.4636e-04   4.5081e-04   5.6581e-04   1.0176e+05   6.1852e+05
  7.0460e+00   7.1174e+00   1.9606e+00   2.9861e-04   6.1177e-04   4.5704e-04   1.5596e+05   9.4692e+05
  8.8703e+00   8.9678e+00   2.1917e+00  -2.2473e-04  -4.5370e-04   3.6712e-04   2.4173e+05   1.4716e+06
  1.1167e+01   1.1277e+01   2.4209e+00  -9.9513e-05  -3.8017e-05   2.9277e-04   3.8009e+05   2.3265e+06
  1.4059e+01   1.4202e+01   2.6515e+00  -3.1191e-04  -1.3982e-04   2.3726e-04   5.7875e+05   3.5739e+06
  1.7699e+01   1.7886e+01   2.8821e+00  -1.3440e-04  -1.5674e-04   1.9020e-04   9.0054e+05   5.5384e+06
  2.2281e+01   2.2503e+01   3.1117e+00   1.1415e-04   2.7580e-05   1.5238e-04   1.4030e+06   8.6228e+06
  2.8050e+01   2.8345e+01   3.3425e+00  -9.3690e-05   2.4289e-05   1.2369e-04   2.1294e+06   1.3073e+07
  3.5313e+01   3.5676e+01   3.5725e+00  -4.0981e-04  -3.7874e-05   9.9610e-05   3.2834e+06   2.0113e+07
  4.4457e+01   4.4910e+01   3.8027e+00  -1.4599e-04   7.6219e-05   8.0347e-05   5.0466e+06   3.0647e+07
  5.5968e+01   5.6538e+01   4.0329e+00  -2.3088e-04  -6.4720e-05   6.5035e-05   7.7027e+06   4.6526e+07
  7.0460e+01   7.1177e+01   4.2632e+00  -2.9747e-04   3.0006e-05   5.2509e-05   1.1816e+07   7.0890e+07
  8.8703e+01   8.9529e+01   4.4926e+00  -2.5428e-04  -6.0821e-06   4.2899e-05   1.7703e+07   1.0651e+08
  1.1167e+02   1.1270e+02   4.7227e+00  -8.6869e-05  -1.7909e-04   3.5695e-05   2.5569e+07   1.5598e+08
  1.4059e+02   1.4195e+02   4.9535e+00   9.8619e-05  -2.4826e-06   2.9339e-05   3.7848e+07   2.2981e+08
  1.7699e+02   1.7872e+02   5.1838e+00  -6.4250e-06  -8.1509e-05   2.4003e-05   5.6547e+07   3.3655e+08
  2.2281e+02   2.2471e+02   5.4128e+00  -3.6919e-05   4.5779e-05   2.0133e-05   8.0371e+07   4.7931e+08
