## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 763389567.4612511}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8332e+00   1.0395e+00   2.8611e-02   3.6041e-03   3.7893e+04   3.6839e+04   2.2162e+05
  3.5313e+00   3.5674e+00   1.2700e+00   2.7893e-02   2.8954e-03   5.8674e+04   5.7082e+04   3.4359e+05
  4.4457e+00   4.4924e+00   1.5005e+00   2.3369e-02   2.3218e-03   9.0844e+04   8.8769e+04   5.3227e+05
  5.5968e+00   5.6558e+00   1.7308e+00   2.3845e-02   1.8590e-03   1.4176e+05   1.3846e+05   8.2830e+05
  7.0460e+00   7.1182e+00   1.9608e+00   1.5980e-02   1.4844e-03   2.2065e+05   2.1718e+05   1.2928e+06
  8.8703e+00   8.9649e+00   2.1914e+00   1.3264e-02   1.1865e-03   3.4444e+05   3.3994e+05   2.0219e+06
  1.1167e+01   1.1283e+01   2.4214e+00   1.0640e-02   9.4744e-04   5.3876e+05   5.3309e+05   3.1740e+06
  1.4059e+01   1.4204e+01   2.6516e+00   6.3708e-03   7.6109e-04   8.3136e+05   8.2609e+05   4.9168e+06
  1.7699e+01   1.7887e+01   2.8822e+00   1.3950e-03   6.0831e-04   1.2950e+06   1.2932e+06   7.6770e+06
  2.2281e+01   2.2510e+01   3.1120e+00   7.6392e-03   4.8796e-04   2.0251e+06   2.0097e+06   1.1975e+07
  2.8050e+01   2.8337e+01   3.3422e+00   1.9443e-03   3.9340e-04   3.0980e+06   3.0920e+06   1.8360e+07
  3.5313e+01   3.5668e+01   3.5723e+00  -7.9801e-03   3.1731e-04   4.7147e+06   4.7527e+06   2.8051e+07
  4.4457e+01   4.4905e+01   3.8026e+00  -2.0423e-02   2.5649e-04   7.1255e+06   7.2741e+06   4.2666e+07
  5.5968e+01   5.6546e+01   4.0331e+00  -1.7679e-02   2.0680e-04   1.0991e+07   1.1189e+07   6.5675e+07
  7.0460e+01   7.1218e+01   4.2638e+00  -1.0560e-02   1.6639e-04   1.7101e+07   1.7284e+07   1.0177e+08
  8.8703e+01   8.9664e+01   4.4941e+00   4.6389e-04   1.3337e-04   2.6916e+07   2.6904e+07   1.6017e+08
  1.1167e+02   1.1278e+02   4.7234e+00   1.9870e-03   1.0771e-04   4.1330e+07   4.1248e+07   2.4507e+08
  1.4059e+02   1.4202e+02   4.9540e+00  -4.5013e-03   8.7494e-05   6.2229e+07   6.2510e+07   3.6955e+08
  1.7699e+02   1.7860e+02   5.1832e+00   1.6667e-04   7.1499e-05   9.3623e+07   9.3607e+07   5.5511e+08
  2.2281e+02   2.2398e+02   5.4095e+00   1.3269e-03   6.3072e-05   1.2045e+08   1.2029e+08   7.1454e+08
