## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 2042707.0220616814}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8164e+00   1.0335e+00   1.7004e-02   3.5618e-02   2.5861e+02   2.5428e+02   1.9980e+03
  3.5313e+00   3.5431e+00   1.2631e+00   6.1367e-02   2.9485e-02   3.9383e+02   3.7106e+02   2.9060e+03
  4.4457e+00   4.4799e+00   1.4978e+00  -3.9983e-02   2.3800e-02   5.4674e+02   5.6951e+02   4.4070e+03
  5.5968e+00   5.6530e+00   1.7303e+00   1.4216e-03   1.9591e-02   8.4165e+02   8.4046e+02   6.7300e+03
  7.0460e+00   7.1082e+00   1.9593e+00   5.4810e-02   1.6052e-02   1.3206e+03   1.2519e+03   9.7240e+03
  8.8703e+00   8.9440e+00   2.1890e+00   8.7981e-02   1.3026e-02   2.0683e+03   1.9011e+03   1.5113e+04
  1.1167e+01   1.1273e+01   2.4205e+00   1.6264e-01   1.0521e-02   3.3881e+03   2.9141e+03   2.4025e+04
  1.4059e+01   1.4162e+01   2.6486e+00   6.4166e-02   8.5079e-03   4.7426e+03   4.4566e+03   3.4606e+04
  1.7699e+01   1.7903e+01   2.8831e+00   8.2512e-02   6.9565e-03   7.2160e+03   6.6660e+03   5.1254e+04
  2.2281e+01   2.2517e+01   3.1123e+00   7.3490e-02   5.6032e-03   1.1030e+04   1.0275e+04   7.8740e+04
  2.8050e+01   2.8261e+01   3.3395e+00   6.6483e-02   4.5143e-03   1.6882e+04   1.5830e+04   1.2580e+05
  3.5313e+01   3.5557e+01   3.5692e+00   1.9754e-02   3.7682e-03   2.3168e+04   2.2719e+04   1.8174e+05
  4.4457e+01   4.4837e+01   3.8010e+00  -3.6818e-03   3.2105e-03   3.1182e+04   3.1297e+04   2.4170e+05
  5.5968e+01   5.6245e+01   4.0277e+00  -1.4005e-02   2.7332e-03   4.2576e+04   4.3181e+04   3.3337e+05
  7.0460e+01   7.1312e+01   4.2650e+00  -1.0849e-01   2.2923e-03   5.4729e+04   6.1389e+04   4.5198e+05
  8.8703e+01   8.9858e+01   4.4962e+00  -5.6266e-02   1.8255e-03   9.1359e+04   9.6806e+04   7.0833e+05
  1.1167e+02   1.1229e+02   4.7191e+00   1.1226e-03   1.4583e-03   1.5186e+05   1.5169e+05   1.1629e+06
  1.4059e+02   1.4153e+02   4.9505e+00   2.1719e-02   1.2810e-03   2.0087e+05   1.9660e+05   1.5118e+06
  1.7699e+02   1.7787e+02   5.1790e+00   5.7751e-02   1.1611e-03   2.5309e+05   2.3927e+05   1.8637e+06
  2.2281e+02   2.2497e+02   5.4139e+00  -1.1538e-02   1.0208e-03   3.0597e+05   3.0955e+05   2.2122e+06
