## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 6158526.957458644}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8358e+00   1.0403e+00  -7.7302e-02   2.3418e-02   5.3082e+02   5.7529e+02   3.1510e+03
  3.5313e+00   3.5700e+00   1.2707e+00   4.1903e-02   1.9679e-02   8.4879e+02   8.1465e+02   4.8930e+03
  4.4457e+00   4.4899e+00   1.4999e+00   3.0514e-02   1.6041e-02   1.2635e+03   1.2261e+03   7.0800e+03
  5.5968e+00   5.6423e+00   1.7285e+00  -3.7893e-02   1.3214e-02   1.7384e+03   1.8069e+03   9.9750e+03
  7.0460e+00   7.1306e+00   1.9625e+00   4.2484e-02   1.0604e-02   2.9247e+03   2.8055e+03   1.5669e+04
  8.8703e+00   8.9731e+00   2.1923e+00   8.3759e-02   8.5726e-03   4.6526e+03   4.2931e+03   2.4764e+04
  1.1167e+01   1.1270e+01   2.4202e+00   8.1594e-02   6.7507e-03   7.4878e+03   6.9229e+03   4.0745e+04
  1.4059e+01   1.4214e+01   2.6523e+00   6.1616e-02   5.4702e-03   1.1193e+04   1.0543e+04   6.2670e+04
  1.7699e+01   1.7891e+01   2.8824e+00   5.6203e-02   4.4860e-03   1.6559e+04   1.5678e+04   9.2934e+04
  2.2281e+01   2.2426e+01   3.1083e+00   2.9793e-02   3.6731e-03   2.4081e+04   2.3384e+04   1.4102e+05
  2.8050e+01   2.8345e+01   3.3425e+00   1.5209e-02   3.0343e-03   3.4787e+04   3.4266e+04   2.0199e+05
  3.5313e+01   3.5654e+01   3.5719e+00   4.8237e-02   2.4943e-03   5.3155e+04   5.0709e+04   3.0029e+05
  4.4457e+01   4.4722e+01   3.7984e+00   2.5507e-02   2.1464e-03   7.0226e+04   6.8479e+04   4.0575e+05
  5.5968e+01   5.6311e+01   4.0288e+00  -3.8014e-02   1.8566e-03   8.8046e+04   9.1525e+04   5.3768e+05
  7.0460e+01   7.1261e+01   4.2644e+00  -3.8690e-02   1.5902e-03   1.1993e+05   1.2476e+05   7.4024e+05
  8.8703e+01   8.9574e+01   4.4931e+00   2.8713e-03   1.2843e-03   1.9181e+05   1.9126e+05   1.1281e+06
  1.1167e+02   1.1318e+02   4.7269e+00   3.9428e-02   1.0339e-03   3.0675e+05   2.9512e+05   1.7673e+06
  1.4059e+02   1.4252e+02   4.9575e+00   1.5114e-02   7.5655e-04   5.5954e+05   5.5121e+05   3.2536e+06
  1.7699e+02   1.7918e+02   5.1863e+00  -6.0491e-03   5.7855e-04   9.3686e+05   9.4256e+05   5.5561e+06
  2.2281e+02   2.2438e+02   5.4113e+00  -4.4921e-02   4.5456e-04   1.4583e+06   1.5269e+06   8.8842e+06
