## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 5673968.670096475}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8303e+00   1.0386e+00   3.3240e-03   2.3723e-02   8.3022e+02   8.2747e+02   4.7550e+03
  3.5313e+00   3.5756e+00   1.2723e+00  -2.9528e-02   1.9394e-02   1.2015e+03   1.2381e+03   6.9220e+03
  4.4457e+00   4.4850e+00   1.4988e+00  -8.1436e-02   1.5876e-02   1.6971e+03   1.8475e+03   1.0156e+04
  5.5968e+00   5.6450e+00   1.7288e+00  -1.0095e-01   1.2914e-02   2.5106e+03   2.7925e+03   1.5302e+04
  7.0460e+00   7.1144e+00   1.9602e+00  -8.3945e-02   1.0671e-02   3.7461e+03   4.0894e+03   2.2699e+04
  8.8703e+00   8.9838e+00   2.1935e+00  -2.9269e-02   8.7462e-03   5.9094e+03   6.0876e+03   3.5103e+04
  1.1167e+01   1.1258e+01   2.4191e+00  -2.5420e-02   7.2434e-03   8.6500e+03   8.8756e+03   5.1362e+04
  1.4059e+01   1.4180e+01   2.6499e+00  -4.1649e-02   6.1302e-03   1.1876e+04   1.2392e+04   7.0770e+04
  1.7699e+01   1.7898e+01   2.8827e+00  -2.3799e-02   5.2998e-03   1.6184e+04   1.6579e+04   1.0264e+05
  2.2281e+01   2.2472e+01   3.1103e+00   8.0610e-02   4.6052e-03   2.3727e+04   2.1957e+04   1.4736e+05
  2.8050e+01   2.8278e+01   3.3401e+00   4.5126e-02   3.9173e-03   3.1715e+04   3.0346e+04   1.9659e+05
  3.5313e+01   3.5557e+01   3.5692e+00   4.5678e-02   3.3691e-03   4.2900e+04   4.1026e+04   2.5674e+05
  4.4457e+01   4.4756e+01   3.7992e+00   1.6112e-02   2.9725e-03   5.3551e+04   5.2702e+04   3.1194e+05
  5.5968e+01   5.6583e+01   4.0338e+00   8.7653e-02   2.5605e-03   7.7254e+04   7.1028e+04   4.1651e+05
  7.0460e+01   7.1235e+01   4.2640e+00   1.1894e-01   2.2368e-03   1.0414e+05   9.3075e+04   5.6948e+05
  8.8703e+01   8.9774e+01   4.4953e+00   3.1866e-02   1.6995e-03   1.6637e+05   1.6123e+05   9.1744e+05
  1.1167e+02   1.1321e+02   4.7272e+00  -6.4248e-04   1.2618e-03   2.9228e+05   2.9247e+05   1.6384e+06
  1.4059e+02   1.4242e+02   4.9568e+00   4.4145e-02   9.5585e-04   5.3218e+05   5.0968e+05   2.9840e+06
  1.7699e+02   1.7885e+02   5.1845e+00  -3.8720e-04   7.3836e-04   8.5385e+05   8.5418e+05   4.8181e+06
  2.2281e+02   2.2457e+02   5.4121e+00   5.5108e-03   6.0201e-04   1.2920e+06   1.2849e+06   7.4568e+06
