## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 168235442.803781}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8279e+00   1.0376e+00   6.7019e-02   7.4686e-03   9.5822e+03   8.9804e+03   5.6439e+04
  3.5313e+00   3.5637e+00   1.2689e+00   5.6106e-02   6.1900e-03   1.3807e+04   1.3073e+04   8.0471e+04
  4.4457e+00   4.4886e+00   1.4997e+00   4.1112e-02   5.0921e-03   2.0113e+04   1.9319e+04   1.1981e+05
  5.5968e+00   5.6488e+00   1.7296e+00   4.4087e-02   4.1762e-03   2.9987e+04   2.8721e+04   1.7660e+05
  7.0460e+00   7.1101e+00   1.9596e+00   3.2895e-02   3.4439e-03   4.3623e+04   4.2234e+04   2.5609e+05
  8.8703e+00   8.9621e+00   2.1911e+00   4.2656e-02   2.8144e-03   6.5940e+04   6.3242e+04   3.8172e+05
  1.1167e+01   1.1282e+01   2.4213e+00   2.1776e-02   2.2237e-03   1.0351e+05   1.0130e+05   6.0925e+05
  1.4059e+01   1.4195e+01   2.6509e+00   3.3325e-02   1.8328e-03   1.5410e+05   1.4913e+05   9.1111e+05
  1.7699e+01   1.7904e+01   2.8831e+00   4.7380e-02   1.4847e-03   2.3801e+05   2.2724e+05   1.4025e+06
  2.2281e+01   2.2501e+01   3.1116e+00   4.1954e-02   1.1769e-03   3.7685e+05   3.6168e+05   2.2105e+06
  2.8050e+01   2.8351e+01   3.3427e+00   3.5496e-02   9.5684e-04   5.6655e+05   5.4713e+05   3.3455e+06
  3.5313e+01   3.5674e+01   3.5724e+00   2.0367e-02   7.5961e-04   8.8582e+05   8.6813e+05   5.2199e+06
  4.4457e+01   4.4889e+01   3.8022e+00   1.4395e-02   6.0871e-04   1.3714e+06   1.3519e+06   8.0932e+06
  5.5968e+01   5.6559e+01   4.0333e+00   9.8866e-03   4.9238e-04   2.0866e+06   2.0662e+06   1.2400e+07
  7.0460e+01   7.1099e+01   4.2621e+00   8.0372e-03   4.0648e-04   3.0561e+06   3.0318e+06   1.8220e+07
  8.8703e+01   8.9538e+01   4.4927e+00   4.7957e-03   3.3270e-04   4.5473e+06   4.5256e+06   2.6969e+07
  1.1167e+02   1.1288e+02   4.7243e+00  -2.2526e-02   2.7129e-04   6.6527e+06   6.8060e+06   3.9830e+07
  1.4059e+02   1.4219e+02   4.9551e+00  -2.5674e-02   2.1541e-04   1.0518e+07   1.0795e+07   6.2449e+07
  1.7699e+02   1.7899e+02   5.1854e+00  -1.8710e-02   1.6888e-04   1.7236e+07   1.7565e+07   1.0179e+08
  2.2281e+02   2.2457e+02   5.4121e+00   3.6367e-03   1.3992e-04   2.5680e+07   2.5587e+07   1.5049e+08
