## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 122399614.63556726}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8296e+00   1.0382e+00   7.3203e-02   8.4879e-03   6.9513e+03   6.4772e+03   4.0373e+04
  3.5313e+00   3.5608e+00   1.2681e+00   4.2091e-02   7.0363e-03   9.8221e+03   9.4254e+03   5.8493e+04
  4.4457e+00   4.4800e+00   1.4977e+00   2.2012e-02   5.8029e-03   1.4163e+04   1.3858e+04   8.6016e+04
  5.5968e+00   5.6440e+00   1.7287e+00  -1.3365e-02   4.7940e-03   2.0033e+04   2.0305e+04   1.2393e+05
  7.0460e+00   7.1048e+00   1.9588e+00  -3.2448e-02   4.0184e-03   2.7961e+04   2.8899e+04   1.7470e+05
  8.8703e+00   8.9739e+00   2.1924e+00  -1.1215e-02   3.3391e-03   4.1385e+04   4.1854e+04   2.5478e+05
  1.1167e+01   1.1268e+01   2.4201e+00  -9.1431e-03   2.6094e-03   6.7910e+04   6.8537e+04   4.0788e+05
  1.4059e+01   1.4195e+01   2.6509e+00  -3.7886e-02   2.1334e-03   9.8645e+04   1.0253e+05   6.0148e+05
  1.7699e+01   1.7901e+01   2.8829e+00  -1.7489e-02   1.7307e-03   1.5307e+05   1.5579e+05   9.3480e+05
  2.2281e+01   2.2502e+01   3.1116e+00   1.7651e-03   1.3553e-03   2.5448e+05   2.5403e+05   1.5359e+06
  2.8050e+01   2.8381e+01   3.3437e+00  -3.6703e-02   1.0862e-03   3.8102e+05   3.9554e+05   2.3338e+06
  3.5313e+01   3.5668e+01   3.5723e+00  -1.6093e-02   8.7235e-04   6.0334e+05   6.1321e+05   3.6501e+06
  4.4457e+01   4.4939e+01   3.8033e+00  -4.7145e-03   6.9975e-04   9.4854e+05   9.5303e+05   5.6778e+06
  5.5968e+01   5.6599e+01   4.0340e+00   7.9294e-04   5.5341e-04   1.5249e+06   1.5237e+06   9.0118e+06
  7.0460e+01   7.1247e+01   4.2642e+00   1.1205e-03   4.3818e-04   2.4332e+06   2.4304e+06   1.4456e+07
  8.8703e+01   8.9686e+01   4.4943e+00   2.8782e-03   3.4572e-04   3.9155e+06   3.9042e+06   2.3351e+07
  1.1167e+02   1.1298e+02   4.7252e+00   1.0103e-02   2.7502e-04   6.2319e+06   6.1696e+06   3.7215e+07
  1.4059e+02   1.4192e+02   4.9532e+00  -7.4395e-03   2.2039e-04   9.5357e+06   9.6071e+06   5.6883e+07
  1.7699e+02   1.7867e+02   5.1835e+00  -1.4512e-02   1.8040e-04   1.4131e+07   1.4339e+07   8.3386e+07
  2.2281e+02   2.2474e+02   5.4129e+00  -3.4801e-02   1.4907e-04   2.0270e+07   2.1000e+07   1.2145e+08
